,years_experience,degree,nr_commits,nr_languages,nr_stars
3598,1.0,2.0,19.0,3.0,10.0
3569,1.0,1.0,13.0,7.0,1.0
2685,0.0,2.0,4.0,9.0,1.0
3310,0.0,0.0,3.0,6.0,3.0
3956,2.0,0.0,25.0,2.0,2.0
3009,1.0,0.0,12.0,0.0,6.0
2758,3.0,0.0,34.0,8.0,0.0
3272,1.0,0.0,13.0,5.0,2.0
2401,1.0,1.0,13.0,4.0,8.0
2977,0.0,0.0,4.0,0.0,1.0
2641,3.0,0.0,34.0,11.0,0.0
2325,1.0,0.0,14.0,0.0,0.0
2886,0.0,1.0,5.0,4.0,7.0
2465,2.0,0.0,26.0,1.0,5.0
2691,2.0,1.0,26.0,3.0,8.0
3442,0.0,2.0,2.0,5.0,4.0
3396,2.0,0.0,22.0,4.0,5.0
3715,1.0,0.0,17.0,9.0,3.0
2454,2.0,1.0,22.0,1.0,3.0
2098,1.0,0.0,13.0,5.0,12.0
3486,3.0,0.0,33.0,3.0,2.0
3068,1.0,0.0,12.0,7.0,0.0
3141,3.0,1.0,34.0,2.0,4.0
3694,1.0,1.0,16.0,0.0,7.0
2783,2.0,0.0,23.0,0.0,1.0
2749,2.0,0.0,23.0,11.0,3.0
2247,1.0,1.0,15.0,0.0,3.0
3699,2.0,1.0,23.0,5.0,5.0
3748,1.0,1.0,15.0,6.0,2.0
2766,0.0,1.0,6.0,4.0,0.0
2309,2.0,1.0,22.0,4.0,4.0
2350,1.0,0.0,13.0,15.0,5.0
3086,0.0,0.0,4.0,9.0,4.0
3975,1.0,1.0,13.0,7.0,6.0
3847,2.0,0.0,23.0,2.0,0.0
2644,0.0,0.0,5.0,5.0,6.0
3906,1.0,0.0,14.0,4.0,3.0
3151,1.0,0.0,14.0,4.0,6.0
2586,2.0,0.0,22.0,3.0,3.0
3777,1.0,2.0,14.0,4.0,5.0
2623,0.0,1.0,2.0,0.0,3.0
2716,2.0,1.0,21.0,2.0,7.0
3897,1.0,1.0,13.0,6.0,7.0
3275,2.0,0.0,21.0,1.0,3.0
2453,0.0,0.0,4.0,2.0,1.0
2904,0.0,0.0,4.0,3.0,1.0
3884,3.0,1.0,35.0,0.0,7.0
2044,1.0,0.0,19.0,5.0,0.0
3324,0.0,1.0,3.0,1.0,9.0
2369,1.0,0.0,13.0,2.0,5.0
2627,1.0,0.0,19.0,5.0,5.0
2533,0.0,1.0,4.0,7.0,2.0
3158,0.0,0.0,6.0,6.0,2.0
3119,2.0,0.0,26.0,1.0,3.0
2681,3.0,0.0,32.0,1.0,4.0
2660,3.0,0.0,32.0,2.0,5.0
3541,2.0,0.0,28.0,9.0,8.0
2994,1.0,1.0,15.0,7.0,4.0
3319,3.0,0.0,37.0,0.0,3.0
2516,1.0,2.0,15.0,3.0,6.0
2629,0.0,0.0,4.0,3.0,0.0
3322,2.0,0.0,23.0,3.0,6.0
2237,3.0,1.0,35.0,5.0,8.0
2991,2.0,0.0,23.0,5.0,6.0
2982,1.0,0.0,14.0,3.0,7.0
2762,2.0,0.0,22.0,1.0,2.0
2189,3.0,0.0,36.0,3.0,7.0
3013,3.0,0.0,31.0,2.0,4.0
2934,2.0,0.0,28.0,12.0,3.0
2596,0.0,1.0,3.0,6.0,4.0
2503,0.0,0.0,4.0,0.0,2.0
2265,1.0,0.0,15.0,2.0,2.0
2331,1.0,2.0,13.0,5.0,2.0
3028,0.0,1.0,6.0,3.0,9.0
3737,2.0,0.0,23.0,8.0,3.0
2963,0.0,2.0,3.0,6.0,9.0
2613,3.0,0.0,35.0,2.0,4.0
2488,1.0,0.0,14.0,0.0,1.0
3873,2.0,0.0,22.0,4.0,6.0
3420,3.0,0.0,32.0,6.0,8.0
2530,1.0,0.0,12.0,3.0,2.0
2146,3.0,0.0,33.0,1.0,9.0
2938,1.0,1.0,12.0,1.0,1.0
2427,1.0,0.0,12.0,1.0,2.0
2634,0.0,2.0,0.0,4.0,8.0
3100,1.0,0.0,15.0,1.0,7.0
2951,1.0,0.0,15.0,5.0,2.0
3209,2.0,0.0,24.0,3.0,5.0
3010,1.0,0.0,16.0,4.0,0.0
2901,1.0,0.0,12.0,1.0,6.0
3826,2.0,0.0,25.0,4.0,2.0
2949,1.0,1.0,17.0,4.0,5.0
2319,1.0,2.0,14.0,1.0,2.0
3772,2.0,2.0,26.0,2.0,5.0
2609,1.0,1.0,17.0,6.0,4.0
3567,3.0,0.0,34.0,2.0,1.0
3038,1.0,1.0,15.0,11.0,7.0
3514,1.0,0.0,17.0,1.0,6.0
2204,0.0,0.0,3.0,8.0,1.0
2645,1.0,0.0,16.0,4.0,4.0
2505,2.0,0.0,27.0,9.0,4.0
3491,0.0,1.0,6.0,9.0,5.0
2538,0.0,2.0,5.0,3.0,1.0
2659,1.0,0.0,11.0,8.0,3.0
2082,3.0,0.0,33.0,11.0,5.0
3901,3.0,0.0,31.0,1.0,4.0
3181,1.0,0.0,14.0,6.0,4.0
2611,2.0,0.0,23.0,5.0,1.0
3978,1.0,0.0,15.0,2.0,1.0
3453,1.0,1.0,14.0,5.0,3.0
2066,0.0,0.0,4.0,5.0,5.0
3767,2.0,0.0,23.0,5.0,2.0
3187,3.0,0.0,35.0,1.0,3.0
2861,3.0,0.0,34.0,4.0,8.0
2956,3.0,0.0,34.0,2.0,2.0
2130,1.0,2.0,16.0,3.0,3.0
3810,2.0,0.0,22.0,1.0,9.0
3655,2.0,1.0,23.0,4.0,5.0
2509,1.0,2.0,16.0,7.0,1.0
2311,0.0,1.0,4.0,2.0,5.0
2878,0.0,2.0,3.0,13.0,6.0
3583,2.0,0.0,28.0,4.0,3.0
2744,1.0,1.0,11.0,4.0,3.0
2233,3.0,0.0,33.0,1.0,5.0
3702,3.0,0.0,32.0,0.0,0.0
2721,0.0,0.0,3.0,1.0,1.0
2636,1.0,2.0,12.0,4.0,1.0
2983,1.0,0.0,13.0,8.0,6.0
2418,2.0,0.0,28.0,7.0,3.0
2434,0.0,2.0,2.0,3.0,3.0
2814,2.0,0.0,28.0,4.0,7.0
3618,0.0,1.0,6.0,8.0,4.0
2731,1.0,0.0,15.0,7.0,1.0
2302,1.0,0.0,12.0,2.0,4.0
2208,4.0,0.0,44.0,2.0,3.0
2116,0.0,0.0,1.0,0.0,3.0
2665,1.0,0.0,11.0,2.0,1.0
3831,2.0,0.0,23.0,4.0,1.0
3024,3.0,0.0,38.0,4.0,0.0
2775,2.0,0.0,20.0,0.0,2.0
3223,1.0,0.0,10.0,0.0,1.0
3094,1.0,2.0,14.0,0.0,0.0
2718,2.0,0.0,22.0,3.0,4.0
3747,1.0,0.0,12.0,0.0,8.0
3728,2.0,0.0,21.0,7.0,4.0
2244,0.0,0.0,3.0,5.0,1.0
3358,1.0,0.0,14.0,7.0,3.0
3625,0.0,1.0,5.0,2.0,6.0
2827,1.0,0.0,15.0,14.0,5.0
2528,0.0,2.0,5.0,3.0,7.0
2866,3.0,0.0,35.0,10.0,2.0
3992,0.0,2.0,11.0,2.0,3.0
2372,3.0,0.0,31.0,5.0,4.0
3114,0.0,0.0,2.0,1.0,4.0
3220,2.0,1.0,26.0,4.0,0.0
3148,0.0,0.0,7.0,1.0,3.0
2500,0.0,0.0,10.0,6.0,4.0
2612,1.0,0.0,15.0,1.0,7.0
3575,2.0,0.0,21.0,6.0,2.0
3055,1.0,2.0,16.0,5.0,4.0
3199,4.0,0.0,42.0,0.0,6.0
3022,2.0,0.0,28.0,2.0,5.0
3651,1.0,1.0,13.0,4.0,8.0
2268,4.0,0.0,45.0,3.0,3.0
3169,2.0,0.0,27.0,6.0,2.0
3154,2.0,0.0,24.0,8.0,3.0
2320,1.0,2.0,15.0,0.0,14.0
2211,2.0,0.0,22.0,4.0,6.0
3437,1.0,1.0,11.0,3.0,4.0
3627,0.0,2.0,5.0,8.0,8.0
2727,2.0,1.0,24.0,3.0,5.0
3915,3.0,0.0,36.0,3.0,2.0
2080,3.0,0.0,35.0,2.0,3.0
2283,1.0,1.0,12.0,6.0,1.0
2234,1.0,1.0,13.0,7.0,4.0
2140,2.0,0.0,25.0,14.0,7.0
2961,2.0,1.0,25.0,10.0,1.0
2788,1.0,1.0,14.0,0.0,1.0
2225,0.0,0.0,2.0,2.0,5.0
3635,3.0,0.0,32.0,6.0,0.0
2312,2.0,0.0,26.0,5.0,3.0
3706,2.0,0.0,24.0,2.0,3.0
2592,2.0,0.0,26.0,2.0,5.0
3746,3.0,0.0,36.0,0.0,2.0
2257,1.0,0.0,14.0,2.0,4.0
2364,2.0,0.0,24.0,3.0,4.0
2007,1.0,0.0,12.0,5.0,1.0
3827,1.0,0.0,13.0,5.0,2.0
2404,2.0,0.0,22.0,2.0,0.0
3924,1.0,1.0,14.0,6.0,0.0
3840,3.0,0.0,33.0,0.0,2.0
3893,1.0,0.0,18.0,6.0,11.0
2663,3.0,0.0,33.0,10.0,2.0
2003,3.0,1.0,32.0,3.0,0.0
3926,1.0,0.0,15.0,1.0,8.0
3136,0.0,0.0,7.0,6.0,5.0
3236,0.0,1.0,7.0,4.0,5.0
2638,4.0,0.0,46.0,3.0,4.0
3031,2.0,0.0,24.0,4.0,5.0
3092,2.0,0.0,23.0,0.0,2.0
