,h_post,h_post_individualized
3598,1.0,
3569,0.52,
2685,0.52,
3310,0.52,
3956,0.52,
3009,0.52,
2758,0.8,
3272,0.52,
2401,0.52,
2977,0.52,
2641,1.0,
2325,0.52,
2886,0.52,
2465,0.52,
2691,0.52,
3442,0.52,
3396,0.52,
3715,0.52,
2454,0.52,
2098,0.88,
3486,1.0,
3068,0.52,
3141,0.88,
3694,0.52,
2783,0.52,
2749,0.52,
2247,0.52,
3699,0.52,
3748,0.52,
2766,0.52,
2309,0.52,
2350,0.52,
3086,0.52,
3975,0.52,
3847,0.52,
2644,0.52,
3906,0.52,
3151,0.52,
2586,0.52,
3777,0.52,
2623,0.52,
2716,0.52,
3897,0.52,
3275,0.52,
2453,0.52,
2904,0.52,
3884,0.78,
2044,0.52,
3324,0.52,
2369,0.52,
2627,0.52,
2533,0.52,
3158,0.52,
3119,0.52,
2681,0.8,
2660,1.0,
3541,0.52,
2994,0.52,
3319,0.88,
2516,1.0,
2629,0.52,
3322,0.52,
2237,0.88,
2991,0.52,
2982,0.52,
2762,0.52,
2189,1.0,
3013,0.8,
2934,0.52,
2596,0.52,
2503,0.52,
2265,0.52,
2331,0.98,
3028,0.52,
3737,0.52,
2963,0.5,
2613,0.8,
2488,0.52,
3873,0.52,
3420,1.0,
2530,0.52,
2146,1.0,
2938,0.52,
2427,0.52,
2634,0.54,
3100,0.52,
2951,0.52,
3209,0.52,
3010,0.52,
2901,0.52,
3826,0.52,
2949,0.52,
2319,1.0,
3772,0.5,
2609,0.52,
3567,1.0,
3038,0.52,
3514,0.52,
2204,0.52,
2645,0.52,
2505,0.52,
3491,0.52,
2538,0.62,
2659,0.52,
2082,0.8,
3901,0.8,
3181,0.52,
2611,0.52,
3978,0.52,
3453,0.52,
2066,0.52,
3767,0.52,
3187,1.0,
2861,0.8,
2956,0.8,
2130,0.52,
3810,0.52,
3655,0.52,
2509,1.0,
2311,0.52,
2878,0.54,
3583,0.52,
2744,0.52,
2233,0.8,
3702,0.88,
2721,0.52,
2636,0.52,
2983,0.52,
2418,0.52,
2434,0.5,
2814,0.52,
3618,0.52,
2731,0.52,
2302,0.52,
2208,0.76,
2116,0.52,
2665,0.52,
3831,0.52,
3024,1.0,
2775,0.52,
3223,0.52,
3094,0.9,
2718,0.52,
3747,0.52,
3728,0.52,
2244,0.52,
3358,0.52,
3625,0.52,
2827,0.52,
2528,0.5,
2866,0.8,
3992,0.5,
2372,1.0,
3114,0.52,
3220,0.52,
3148,0.52,
2500,0.52,
2612,0.52,
3575,0.52,
3055,0.98,
3199,0.74,
3022,0.52,
3651,0.52,
2268,0.86,
3169,0.52,
3154,0.52,
2320,0.5,
2211,0.52,
3437,0.52,
3627,0.5,
2727,0.52,
3915,1.0,
2080,1.0,
2283,0.52,
2234,0.52,
2140,0.52,
2961,0.52,
2788,0.52,
2225,0.52,
3635,0.8,
2312,0.52,
3706,0.52,
2592,0.52,
3746,0.88,
2257,0.52,
2364,0.52,
2007,0.52,
3827,0.52,
2404,0.52,
3924,0.52,
3840,0.88,
3893,0.82,
2663,1.0,
2003,0.88,
3926,0.52,
3136,0.52,
3236,0.52,
2638,0.86,
3031,0.52,
3092,0.52,
