r_type,t_type,x1_mean,x2_mean,x3_mean,causes_mean,non-causes_mean,x1_std,x2_std,x3_std,causes_std,non-causes_std,gamma
individualized,acceptance,0.14833333333333332,0.26166666666666666,3.7129999999999996,0.41,3.7129999999999996,0.053266624947835135,0.06213158080504096,0.47651967430526954,0.0909450383473447,0.47651967430526954,0.75
individualized,acceptance,0.1386666666666667,0.25233333333333335,3.7569999999999997,0.391,3.7569999999999997,0.04202776859807492,0.04717343885422534,0.4757005360518314,0.0741012820401915,0.4757005360518314,0.9499999999999998
subpopulation,acceptance,0.166,0.298,3.5343333333333327,0.46399999999999997,3.5343333333333327,0.03912799509302771,0.09781104232140665,0.47847709802385896,0.10570241246064352,0.47847709802385896,0.75
subpopulation,acceptance,0.15033333333333335,0.25100000000000006,3.797333333333333,0.4013333333333333,3.797333333333333,0.04051337227796933,0.06102458520956946,0.5350068535386565,0.0981087831610062,0.5350068535386565,0.9499999999999998
individualized,counterfactual,0.04833333333333334,0.14633333333333334,4.060999999999999,0.19466666666666665,4.060999999999999,0.019347695814575266,0.017897858344878403,0.477380351501819,0.028676354952004168,0.477380351501819,0.75
individualized,counterfactual,0.04833333333333334,0.14633333333333334,4.060999999999999,0.19466666666666665,4.060999999999999,0.019347695814575266,0.017897858344878403,0.477380351501819,0.028676354952004168,0.477380351501819,0.9499999999999998
individualized,improvement,1.32,1.9349999999999998,,3.2550000000000003,0.0,0.08072793816269558,0.27974810097657504,,0.35952607694018524,0.0,0.75
individualized,improvement,1.9033333333333333,3.1033333333333335,,5.006666666666667,0.0,0.11622535581074112,0.21864202096882826,,0.3324595213455826,0.0,0.9499999999999998
subpopulation,improvement,1.1273333333333333,1.4686666666666666,,2.596,0.0,0.10089763789768974,0.10597326706926297,,0.2014646370954464,0.0,0.75
subpopulation,improvement,1.6300000000000001,1.8646666666666665,,3.494666666666667,0.0,0.17376133056580775,0.08717989064763344,,0.25526718029024653,0.0,0.9499999999999998
