,0
674,1.0
587,1.0
589,0.0
642,0.0
724,0.0
721,1.0
770,1.0
948,1.0
686,0.0
508,1.0
631,1.0
921,1.0
985,0.0
894,1.0
718,0.0
585,1.0
783,0.0
745,0.0
609,1.0
842,1.0
843,0.0
598,0.0
862,1.0
916,1.0
979,1.0
546,0.0
771,1.0
619,1.0
728,0.0
856,0.0
547,0.0
937,0.0
596,1.0
590,0.0
522,1.0
583,0.0
502,0.0
656,1.0
957,1.0
901,0.0
580,1.0
538,1.0
736,1.0
715,0.0
767,0.0
612,0.0
579,0.0
632,1.0
602,0.0
653,1.0
999,0.0
755,0.0
983,0.0
955,0.0
704,0.0
828,1.0
777,0.0
864,1.0
746,1.0
852,0.0
977,0.0
858,0.0
786,0.0
766,0.0
663,0.0
527,1.0
807,0.0
776,0.0
628,0.0
936,0.0
623,1.0
702,1.0
621,0.0
832,1.0
830,1.0
944,0.0
743,1.0
604,1.0
540,0.0
509,0.0
854,0.0
954,0.0
613,1.0
904,1.0
650,1.0
896,0.0
707,0.0
622,0.0
953,0.0
823,0.0
744,1.0
731,1.0
919,0.0
975,0.0
524,1.0
951,0.0
760,0.0
941,0.0
816,0.0
886,1.0
