,0
630,0.0
674,1.0
952,0.0
872,0.0
733,1.0
689,0.0
818,0.0
776,1.0
730,0.0
837,0.0
905,0.0
605,0.0
608,0.0
775,1.0
588,1.0
580,0.0
556,0.0
729,0.0
857,0.0
743,0.0
542,0.0
852,0.0
829,0.0
797,0.0
636,0.0
988,1.0
547,1.0
951,0.0
772,0.0
756,0.0
757,1.0
735,0.0
830,1.0
739,0.0
765,0.0
783,0.0
520,0.0
506,0.0
738,0.0
909,0.0
510,1.0
668,0.0
612,0.0
892,0.0
868,0.0
685,1.0
895,0.0
817,0.0
825,0.0
734,0.0
794,0.0
620,0.0
566,0.0
746,0.0
654,0.0
993,0.0
616,0.0
697,0.0
670,0.0
712,0.0
878,1.0
875,0.0
801,1.0
931,0.0
798,1.0
913,0.0
721,0.0
628,0.0
943,1.0
647,0.0
619,0.0
984,0.0
844,0.0
522,0.0
607,0.0
754,0.0
511,0.0
642,0.0
980,0.0
927,0.0
806,0.0
660,0.0
622,0.0
546,0.0
536,0.0
603,1.0
910,0.0
669,0.0
986,0.0
963,0.0
978,0.0
718,0.0
700,0.0
761,0.0
531,0.0
653,0.0
914,0.0
748,0.0
990,0.0
805,0.0
