,h_post,h_post_individualized
778,0.38384231321179496,
791,0.3998201486391253,
816,0.49899857712779405,
973,0.721749485462312,
547,0.7437298161352862,
667,0.71986330507914,
900,0.7604532079199492,
733,0.6940544879946069,
762,0.5584586475257545,
749,0.8119909951065176,
968,0.5556979875814537,
940,0.7255152811478486,
625,0.7445919615421244,
640,0.4491291842336687,
903,0.723335939583719,
529,0.6962136953641577,
956,0.7005804512845851,
617,0.7039096558646495,
569,0.6876033230427917,
885,0.8213085844052845,
769,0.7432616120521964,
680,0.3477181213458383,
663,0.7394288941463139,
836,0.4794053008084905,
799,0.6677572014722182,
966,0.725762044372156,
877,0.7227521844219953,
859,0.564511384885161,
630,0.6725453622338708,
688,0.7123329872033403,
851,0.8881386272964349,
649,0.9729535477592145,
807,0.7071883063456292,
761,0.7388882332903008,
628,0.72156950164927,
644,0.7378257565118741,
710,0.6190285923659451,
780,0.7236671244953891,
536,0.7310477445674584,
506,0.6960935065800188,
759,0.887351825765249,
857,0.7597071643061873,
689,0.6626347328459551,
552,0.7023794410849638,
715,0.8882070128177764,
991,0.48417279753598624,
747,0.23109917207366334,
863,0.43214201602111363,
541,0.9164722603963352,
567,0.7269227772700017,
941,0.7128709883675675,
772,0.7821080377764313,
821,0.6998080467329411,
721,0.7522609275801765,
965,0.9219911814900722,
530,0.7070161714411173,
723,0.7153257789192309,
847,0.6448947870326457,
889,0.6651546420639278,
924,0.5847767568177303,
865,0.7346983423070097,
544,0.7084396432999082,
927,0.729252244666167,
995,0.47327855981877515,
811,0.713277812792851,
858,0.7357356571476159,
516,0.771109238106158,
500,0.7260788622982053,
824,0.7284351230712813,
588,0.08794542632929023,
556,0.6449506261982372,
930,0.5901757199349624,
503,0.8306293829964192,
590,0.8461950879593922,
766,0.7031142968399566,
988,0.4005356548017251,
734,0.7347409569101182,
560,0.8242972676635859,
814,0.7098279893616082,
947,0.7461458229705943,
817,0.6899434549090308,
690,0.6009316664664506,
652,0.7167612334835758,
820,0.7934490806094149,
615,0.8163718009365526,
704,0.704138531496526,
786,0.7522409398174147,
763,0.7198783850573693,
742,0.7215712625467794,
696,0.5772993707275395,
784,0.7360839063320868,
729,0.7139878638420477,
592,0.7069232939921375,
713,0.8139330287304972,
642,0.7495172308822349,
993,0.4828773597461295,
834,0.5459861476061003,
753,0.5667961871497013,
886,0.7167514889032168,
992,0.7178549574563116,
