,years_experience,degree
312,2.0,1.0
217,0.0,1.0
223,2.0,2.0
261,1.0,0.0
389,0.0,1.0
396,0.0,3.0
335,2.0,0.0
330,0.0,1.0
374,0.0,1.0
290,4.0,0.0
380,0.0,1.0
316,1.0,1.0
365,0.0,1.0
216,0.0,1.0
361,0.0,1.0
394,0.0,2.0
248,2.0,1.0
283,1.0,0.0
224,1.0,0.0
206,0.0,2.0
385,1.0,0.0
284,0.0,2.0
398,0.0,3.0
388,0.0,2.0
212,0.0,2.0
232,2.0,0.0
329,0.0,3.0
250,0.0,1.0
213,0.0,1.0
309,2.0,1.0
246,0.0,1.0
369,0.0,1.0
313,2.0,1.0
393,3.0,0.0
315,0.0,2.0
278,2.0,1.0
236,2.0,1.0
218,0.0,1.0
289,1.0,1.0
358,1.0,0.0
235,0.0,1.0
277,1.0,0.0
265,2.0,0.0
306,0.0,1.0
332,0.0,1.0
260,0.0,2.0
317,1.0,1.0
263,0.0,2.0
257,0.0,2.0
220,1.0,3.0
