,0
553,0.0
597,0.0
502,0.0
938,0.0
626,0.0
992,0.0
573,0.0
630,0.0
511,0.0
564,1.0
562,1.0
652,1.0
696,0.0
551,0.0
847,0.0
655,0.0
924,0.0
934,0.0
883,0.0
756,0.0
664,0.0
713,1.0
754,1.0
814,0.0
978,0.0
870,1.0
964,0.0
892,0.0
958,0.0
824,0.0
804,1.0
546,0.0
650,0.0
880,1.0
648,1.0
784,0.0
750,0.0
671,0.0
817,0.0
996,1.0
581,1.0
871,0.0
917,1.0
955,1.0
528,0.0
537,1.0
732,1.0
891,1.0
915,1.0
686,0.0
665,1.0
675,0.0
718,0.0
688,0.0
716,1.0
524,1.0
809,0.0
793,0.0
745,0.0
768,0.0
623,0.0
544,0.0
789,1.0
676,0.0
942,0.0
747,0.0
568,1.0
561,1.0
509,0.0
541,0.0
632,0.0
644,0.0
694,0.0
765,0.0
922,0.0
589,0.0
759,0.0
868,0.0
812,1.0
841,0.0
876,1.0
752,0.0
529,1.0
947,1.0
834,0.0
940,0.0
985,0.0
649,1.0
854,0.0
674,0.0
853,1.0
925,0.0
776,1.0
533,1.0
751,0.0
755,0.0
515,0.0
604,0.0
803,0.0
628,1.0
