,senior-level_skill
3501,1.0
2480,1.0
2311,1.0
2108,1.0
2857,1.0
3899,1.0
2783,0.0
3498,1.0
3314,1.0
2952,1.0
2071,1.0
2225,1.0
3818,1.0
3060,1.0
3752,1.0
3844,1.0
3512,1.0
2182,1.0
3312,1.0
3115,1.0
2307,1.0
2680,1.0
2401,1.0
2911,1.0
2546,1.0
3606,1.0
3253,1.0
3737,1.0
2007,1.0
2729,1.0
2042,1.0
2091,0.0
2901,1.0
2695,1.0
3468,1.0
3408,1.0
3797,1.0
3913,1.0
3732,1.0
2437,1.0
3868,1.0
3108,1.0
2575,1.0
3083,1.0
3473,1.0
2614,1.0
2229,1.0
2834,1.0
2848,1.0
3726,0.0
3257,1.0
3354,1.0
2562,1.0
3614,0.0
2986,0.0
3465,1.0
2058,0.0
3207,1.0
3240,1.0
2360,1.0
3510,1.0
2668,1.0
2199,1.0
2561,1.0
3311,1.0
3201,1.0
3039,1.0
3571,1.0
2308,1.0
3135,1.0
2949,1.0
2905,1.0
3219,1.0
3750,0.0
2198,1.0
3424,1.0
2245,1.0
3210,1.0
2830,1.0
3735,1.0
2803,1.0
2442,1.0
3306,1.0
2983,0.0
2172,1.0
3255,1.0
3786,1.0
3932,1.0
2255,1.0
3641,1.0
3888,1.0
2400,1.0
2838,1.0
3880,1.0
3166,1.0
3080,1.0
2359,1.0
3640,1.0
3592,1.0
3271,1.0
2738,1.0
3137,1.0
3929,1.0
2863,1.0
2673,1.0
3670,1.0
3728,1.0
3775,1.0
3869,1.0
3627,1.0
3862,1.0
3472,1.0
2399,1.0
3262,1.0
2937,0.0
3381,1.0
2569,1.0
3968,1.0
2048,1.0
3320,1.0
2871,1.0
2506,1.0
3308,1.0
2512,1.0
2538,1.0
3706,1.0
3134,1.0
3266,1.0
2978,1.0
2095,1.0
2716,1.0
3317,1.0
2971,1.0
3525,1.0
2334,1.0
2025,1.0
2010,0.0
2553,1.0
3847,1.0
2033,1.0
2510,1.0
3105,1.0
2120,1.0
2547,1.0
2189,1.0
2218,1.0
3235,1.0
2632,1.0
2323,1.0
3725,1.0
3353,1.0
2686,1.0
2497,1.0
2645,1.0
3017,1.0
3178,1.0
2361,1.0
2346,1.0
2019,1.0
2634,1.0
2492,1.0
3267,1.0
3994,1.0
2029,1.0
2956,1.0
2563,0.0
3258,1.0
2631,1.0
2291,1.0
2351,1.0
2478,1.0
2451,1.0
3699,1.0
2423,1.0
2646,1.0
3821,1.0
3206,1.0
2902,1.0
2659,1.0
3677,1.0
3457,1.0
3843,0.0
3140,1.0
2379,1.0
2814,1.0
3646,1.0
2387,1.0
3763,1.0
2559,1.0
2180,1.0
3493,1.0
2960,1.0
2469,1.0
3112,1.0
2749,1.0
3514,1.0
2988,1.0
2688,1.0
3607,1.0
2678,1.0
