,0
1930,0.0
1353,0.0
1593,0.0
1578,0.0
1222,0.0
1998,0.0
1496,0.0
1361,0.0
1686,0.0
1762,0.0
1428,0.0
1248,0.0
1524,0.0
1916,0.0
1182,0.0
1538,0.0
1194,0.0
1933,0.0
1510,0.0
1695,0.0
1016,0.0
1239,0.0
1993,0.0
1014,0.0
1256,0.0
1170,0.0
1096,0.0
1634,0.0
1368,0.0
1345,0.0
1979,0.0
1331,0.0
1905,0.0
1579,0.0
1260,0.0
1025,0.0
1439,0.0
1412,0.0
1100,0.0
1500,0.0
1422,0.0
1847,0.0
1758,0.0
1520,0.0
1006,0.0
1334,0.0
1379,0.0
1203,0.0
1012,0.0
1612,0.0
1958,0.0
1952,0.0
1301,0.0
1230,0.0
1868,0.0
1316,0.0
1313,0.0
1220,0.0
1900,0.0
1552,0.0
1843,0.0
1791,0.0
1768,0.0
1236,0.0
1494,0.0
1148,0.0
1543,0.0
1109,0.0
1669,0.0
1463,0.0
1954,0.0
1011,0.0
1764,0.0
1731,0.0
1448,0.0
1558,0.0
1245,0.0
1161,0.0
1460,0.0
1890,0.0
1965,0.0
1304,0.0
1425,0.0
1240,0.0
1259,0.0
1594,0.0
1128,0.0
1902,0.0
1147,0.0
1479,0.0
1803,0.0
1409,0.0
1070,0.0
1894,0.0
1549,0.0
1292,0.0
1720,0.0
1828,0.0
1960,0.0
1947,0.0
