,y
3776,0.0
3095,0.0
3972,0.0
3055,0.0
2225,0.0
3229,0.0
3045,0.0
2332,0.0
3899,0.0
2814,0.0
2902,0.0
3650,0.0
2084,0.0
2458,0.0
2853,0.0
2539,0.0
2599,0.0
3082,0.0
3214,1.0
3530,0.0
3860,0.0
3196,0.0
2215,0.0
3290,0.0
2675,0.0
3349,0.0
2627,0.0
3752,0.0
3412,0.0
3350,0.0
3569,0.0
3870,0.0
3114,1.0
2490,0.0
3854,0.0
2269,0.0
2181,0.0
2737,1.0
3343,0.0
3509,0.0
2631,0.0
3254,0.0
2743,0.0
2097,0.0
3733,0.0
3051,0.0
3655,0.0
2649,0.0
2446,0.0
3981,1.0
3029,0.0
2459,0.0
2351,0.0
2325,0.0
2383,0.0
3951,0.0
3339,0.0
3115,0.0
2311,0.0
2687,0.0
3430,0.0
3080,0.0
2930,0.0
2142,0.0
2749,0.0
2066,0.0
3905,0.0
3634,0.0
3887,1.0
3636,0.0
3163,0.0
2106,1.0
2156,0.0
2086,0.0
2357,0.0
2543,1.0
3789,0.0
2340,1.0
3406,0.0
2963,0.0
2012,0.0
2052,0.0
2147,0.0
3060,0.0
3536,0.0
3936,1.0
3907,0.0
3547,0.0
2505,1.0
3011,0.0
2712,0.0
3611,0.0
2444,0.0
3468,0.0
2231,0.0
2988,0.0
2950,0.0
2061,0.0
2882,0.0
2923,0.0
3140,0.0
3393,0.0
2448,0.0
2403,0.0
2578,0.0
3049,0.0
3884,0.0
3663,0.0
2655,0.0
2893,0.0
3719,0.0
2274,0.0
3664,0.0
2547,1.0
2671,0.0
2183,0.0
3926,0.0
2305,0.0
3545,0.0
3249,0.0
3416,1.0
2436,0.0
3216,0.0
3859,0.0
3735,0.0
2423,1.0
2345,0.0
3535,0.0
3874,0.0
2879,0.0
3612,1.0
3313,0.0
2922,0.0
2996,0.0
3713,0.0
3316,0.0
2454,0.0
2741,0.0
3471,0.0
2823,1.0
2500,0.0
2679,0.0
2658,1.0
3299,0.0
3619,0.0
2594,1.0
3021,0.0
3300,0.0
2959,0.0
3861,0.0
2138,0.0
2586,0.0
3285,0.0
3983,0.0
2259,0.0
2629,0.0
2565,0.0
3359,0.0
3675,0.0
2967,0.0
2318,0.0
3497,0.0
3472,0.0
2804,1.0
3947,0.0
3508,0.0
2244,0.0
2114,1.0
2155,1.0
3001,0.0
2297,0.0
3768,0.0
2466,0.0
3427,1.0
2443,0.0
2548,0.0
3517,1.0
3821,0.0
3506,0.0
2526,0.0
3465,0.0
3445,0.0
3453,1.0
3025,0.0
3775,0.0
2606,0.0
3042,0.0
2030,0.0
3005,0.0
3110,0.0
3673,0.0
3489,0.0
3181,0.0
2862,0.0
3253,0.0
3186,0.0
2975,0.0
3902,0.0
2129,1.0
3365,0.0
