,years_experience,degree,nr_commits,nr_languages,nr_stars
3481,0.0,0.0,847.0,0.0,0.0
2248,0.0,0.0,827.0,0.0,0.0
2873,0.0,0.0,826.0,0.0,0.0
2947,0.0,0.0,830.0,0.0,0.0
2582,0.0,0.0,843.0,0.0,0.0
2689,0.0,0.0,817.0,0.0,0.0
3521,0.0,0.0,827.0,0.0,0.0
2086,0.0,0.0,828.0,0.0,0.0
2195,0.0,0.0,1831.0,0.0,0.0
3119,0.0,0.0,835.0,0.0,0.0
3630,0.0,0.0,819.0,0.0,0.0
3137,0.0,0.0,832.0,0.0,0.0
2640,0.0,0.0,847.0,0.0,0.0
2810,0.0,0.0,845.0,0.0,0.0
2340,0.0,0.0,836.0,0.0,0.0
3662,0.0,0.0,829.0,0.0,0.0
3355,0.0,0.0,1840.0,0.0,0.0
3248,0.0,0.0,833.0,0.0,0.0
3022,0.0,0.0,841.0,0.0,0.0
2723,0.0,0.0,1857.0,0.0,0.0
3376,0.0,0.0,821.0,0.0,0.0
3914,0.0,0.0,831.0,0.0,0.0
2938,0.0,0.0,837.0,0.0,0.0
3483,0.0,0.0,809.0,0.0,0.0
2452,0.0,0.0,827.0,0.0,0.0
3277,0.0,0.0,839.0,0.0,0.0
2621,0.0,0.0,829.0,0.0,0.0
2261,0.0,0.0,0.0,0.0,2.0
2479,0.0,0.0,845.0,0.0,0.0
2236,0.0,0.0,849.0,0.0,0.0
2389,0.0,0.0,830.0,0.0,0.0
2280,0.0,0.0,818.0,0.0,0.0
3904,0.0,0.0,1833.0,0.0,0.0
2334,0.0,0.0,826.0,0.0,0.0
3158,0.0,0.0,828.0,0.0,0.0
3253,0.0,0.0,822.0,0.0,0.0
3749,0.0,0.0,823.0,0.0,0.0
2123,0.0,0.0,825.0,0.0,0.0
3409,0.0,0.0,828.0,0.0,0.0
3334,0.0,0.0,849.0,0.0,0.0
2740,0.0,0.0,834.0,0.0,0.0
2830,0.0,0.0,826.0,0.0,0.0
3139,0.0,0.0,842.0,0.0,0.0
2213,0.0,0.0,850.0,0.0,0.0
2530,0.0,0.0,814.0,0.0,0.0
2717,0.0,0.0,829.0,0.0,0.0
2312,0.0,0.0,837.0,0.0,0.0
2742,0.0,0.0,827.0,0.0,0.0
2614,0.0,0.0,841.0,0.0,0.0
2538,0.0,0.0,840.0,0.0,0.0
2718,0.0,0.0,828.0,0.0,0.0
3413,0.0,0.0,826.0,0.0,0.0
3550,0.0,0.0,812.0,0.0,0.0
2975,0.0,0.0,821.0,0.0,0.0
3826,0.0,0.0,824.0,0.0,0.0
3971,0.0,0.0,837.0,0.0,0.0
3699,0.0,0.0,832.0,0.0,0.0
3008,0.0,0.0,837.0,0.0,0.0
2919,0.0,0.0,1827.0,0.0,0.0
2989,0.0,0.0,807.0,0.0,0.0
3192,0.0,0.0,841.0,0.0,0.0
3125,0.0,0.0,827.0,0.0,0.0
2006,0.0,0.0,1828.0,0.0,0.0
3094,0.0,0.0,829.0,0.0,0.0
3449,0.0,0.0,823.0,0.0,0.0
2634,0.0,0.0,2812.0,0.0,0.0
3772,0.0,0.0,846.0,0.0,0.0
2329,0.0,0.0,1835.0,0.0,0.0
2623,0.0,0.0,833.0,0.0,0.0
3096,0.0,0.0,823.0,0.0,0.0
2473,0.0,0.0,834.0,0.0,0.0
3251,0.0,0.0,848.0,0.0,0.0
3286,0.0,0.0,833.0,0.0,0.0
3394,0.0,0.0,824.0,0.0,0.0
3569,0.0,0.0,833.0,0.0,0.0
3411,0.0,0.0,843.0,0.0,0.0
2624,0.0,0.0,826.0,0.0,0.0
2965,0.0,0.0,831.0,0.0,0.0
2523,0.0,0.0,833.0,0.0,0.0
3996,0.0,0.0,834.0,0.0,0.0
3722,0.0,0.0,845.0,0.0,0.0
3216,0.0,0.0,830.0,0.0,0.0
2628,0.0,0.0,839.0,0.0,0.0
3318,0.0,0.0,1826.0,0.0,0.0
2753,0.0,0.0,841.0,0.0,0.0
2535,0.0,0.0,827.0,0.0,0.0
3234,0.0,0.0,832.0,0.0,0.0
2711,0.0,0.0,842.0,0.0,0.0
2259,0.0,0.0,845.0,0.0,0.0
3786,0.0,0.0,820.0,0.0,0.0
3138,0.0,0.0,826.0,0.0,0.0
3972,0.0,0.0,830.0,0.0,0.0
3918,0.0,0.0,826.0,0.0,0.0
3669,0.0,0.0,828.0,0.0,0.0
2876,0.0,0.0,1833.0,0.0,0.0
3103,0.0,0.0,831.0,0.0,0.0
3396,0.0,0.0,843.0,0.0,0.0
2884,0.0,0.0,847.0,0.0,0.0
3196,0.0,0.0,836.0,0.0,0.0
3760,0.0,0.0,824.0,0.0,0.0
2967,0.0,0.0,845.0,0.0,0.0
3554,0.0,0.0,846.0,0.0,0.0
3801,0.0,0.0,831.0,0.0,0.0
2807,0.0,0.0,825.0,0.0,0.0
3492,0.0,0.0,827.0,0.0,0.0
3359,0.0,0.0,830.0,0.0,0.0
3453,0.0,0.0,848.0,0.0,0.0
3003,0.0,0.0,844.0,0.0,0.0
2046,0.0,0.0,828.0,0.0,0.0
3524,0.0,0.0,2832.0,0.0,0.0
3296,0.0,0.0,848.0,0.0,0.0
3892,0.0,0.0,825.0,0.0,0.0
2860,0.0,0.0,1833.0,0.0,0.0
2434,0.0,0.0,823.0,0.0,0.0
3689,0.0,0.0,825.0,0.0,0.0
3818,0.0,0.0,835.0,0.0,0.0
3933,0.0,0.0,838.0,0.0,0.0
2615,0.0,0.0,826.0,0.0,0.0
2039,0.0,0.0,833.0,0.0,0.0
2880,0.0,0.0,819.0,0.0,0.0
3283,0.0,0.0,831.0,0.0,0.0
2572,0.0,0.0,823.0,0.0,0.0
2704,0.0,0.0,1835.0,0.0,0.0
2931,0.0,0.0,824.0,0.0,0.0
3855,0.0,0.0,845.0,0.0,0.0
2249,0.0,0.0,848.0,0.0,0.0
2184,0.0,0.0,832.0,0.0,0.0
3442,0.0,0.0,828.0,0.0,0.0
2766,0.0,0.0,829.0,0.0,0.0
3398,0.0,0.0,834.0,0.0,0.0
3079,0.0,0.0,829.0,0.0,0.0
2370,0.0,0.0,840.0,0.0,0.0
3403,0.0,0.0,850.0,0.0,0.0
3130,0.0,0.0,834.0,0.0,0.0
3991,0.0,0.0,830.0,0.0,0.0
3482,0.0,0.0,838.0,0.0,0.0
3173,0.0,0.0,845.0,0.0,0.0
2391,0.0,0.0,848.0,0.0,0.0
3680,0.0,0.0,1825.0,0.0,0.0
2291,0.0,0.0,831.0,0.0,0.0
2549,0.0,0.0,818.0,0.0,0.0
3576,0.0,0.0,829.0,0.0,0.0
3244,0.0,0.0,808.0,0.0,0.0
3156,0.0,0.0,844.0,0.0,0.0
2899,0.0,0.0,830.0,0.0,0.0
2461,0.0,0.0,812.0,0.0,0.0
3246,0.0,0.0,830.0,0.0,0.0
3055,0.0,0.0,835.0,0.0,0.0
3048,0.0,0.0,831.0,0.0,0.0
2935,0.0,0.0,826.0,0.0,0.0
2859,0.0,0.0,830.0,0.0,0.0
3185,0.0,0.0,2824.0,0.0,0.0
2735,0.0,0.0,1830.0,0.0,0.0
3433,0.0,0.0,2821.0,0.0,0.0
3374,0.0,0.0,818.0,0.0,0.0
3820,0.0,0.0,840.0,0.0,0.0
2557,0.0,0.0,832.0,0.0,0.0
2554,0.0,0.0,850.0,0.0,0.0
2325,0.0,0.0,828.0,0.0,0.0
2170,0.0,0.0,833.0,0.0,0.0
2954,0.0,0.0,829.0,0.0,0.0
2806,0.0,0.0,841.0,0.0,0.0
2831,0.0,0.0,829.0,0.0,0.0
2156,0.0,0.0,824.0,0.0,0.0
2353,0.0,0.0,851.0,0.0,0.0
3124,0.0,0.0,821.0,0.0,0.0
2433,0.0,0.0,822.0,0.0,0.0
2716,0.0,0.0,834.0,0.0,0.0
2491,0.0,0.0,1830.0,0.0,0.0
2464,0.0,0.0,2829.0,0.0,0.0
3257,0.0,0.0,825.0,0.0,0.0
3182,0.0,0.0,814.0,0.0,0.0
3936,0.0,0.0,822.0,0.0,0.0
2012,0.0,0.0,831.0,0.0,0.0
2119,0.0,0.0,833.0,0.0,0.0
2734,0.0,0.0,826.0,0.0,0.0
2260,0.0,0.0,811.0,0.0,0.0
2748,0.0,0.0,838.0,0.0,0.0
3667,0.0,0.0,825.0,0.0,0.0
2097,0.0,0.0,821.0,0.0,0.0
3191,0.0,0.0,821.0,0.0,0.0
3462,0.0,0.0,1833.0,0.0,0.0
2181,0.0,0.0,2830.0,0.0,0.0
2083,0.0,0.0,842.0,0.0,0.0
3980,0.0,0.0,828.0,0.0,0.0
3964,0.0,0.0,835.0,0.0,0.0
2207,0.0,0.0,830.0,0.0,0.0
2592,0.0,0.0,835.0,0.0,0.0
3960,0.0,0.0,839.0,0.0,0.0
2467,0.0,0.0,836.0,0.0,0.0
3785,0.0,0.0,845.0,0.0,0.0
2802,0.0,0.0,822.0,0.0,0.0
