,x1,x2
547,2.9,0.0
815,1.1,0.0
567,1.8,2.9
986,2.2,-0.0
614,2.4,0.0
558,3.2,0.0
945,3.2,0.0
594,1.8,-0.0
515,4.0,0.0
699,3.2,1.6
688,2.5,2.6
750,3.1,-0.0
753,1.5,3.6
729,1.9,-0.0
734,2.4,0.0
838,3.3,0.0
725,2.6,-0.0
635,1.8,-0.0
634,1.4,2.7
526,2.5,0.0
577,0.9,2.6
934,2.0,0.0
993,1.9,2.8
817,2.0,3.8
678,2.6,3.5
659,2.2,2.4
693,1.0,4.3
557,2.6,3.6
636,2.2,3.0
782,2.6,0.0
813,3.2,0.7
645,3.4,-0.0
764,2.6,2.2
963,2.8,0.0
829,2.9,1.6
958,1.9,-0.0
560,2.2,3.6
781,0.2,3.5
794,3.3,0.0
587,3.6,0.0
869,1.9,3.8
999,3.4,0.0
507,1.7,2.4
565,1.2,3.4
522,2.0,-0.0
566,1.9,2.7
798,0.0,5.1
541,1.7,2.7
675,1.4,3.6
506,1.2,0.0
649,2.8,0.0
502,2.9,0.0
886,3.3,3.9
504,3.7,0.0
856,1.4,0.0
820,4.0,-0.0
751,1.9,-0.0
712,1.5,0.0
613,2.7,-0.0
527,2.8,4.0
737,2.0,2.1
832,2.7,3.4
732,2.9,0.0
937,2.9,-0.0
739,2.1,3.3
924,1.2,3.6
793,1.5,-0.0
771,3.0,0.0
837,2.7,-0.0
513,3.1,0.0
822,2.7,2.6
595,2.7,0.0
882,0.5,4.1
833,2.7,0.0
988,0.1,4.7
901,1.1,3.5
603,3.3,4.2
588,2.4,-0.0
841,2.2,0.0
909,2.1,3.5
619,0.4,2.8
964,3.1,4.1
795,3.5,-0.0
926,2.1,2.8
908,3.8,-0.0
762,3.3,0.8
715,0.9,2.4
733,1.3,4.0
921,3.1,0.0
890,3.0,-0.0
755,1.7,-0.0
521,2.8,-0.0
920,1.8,2.6
834,1.7,0.0
509,2.7,2.7
941,1.6,0.0
778,2.4,0.0
893,2.0,-0.0
775,2.1,0.0
954,1.7,2.4
