,0
1458,1.0
1642,1.0
1791,1.0
1505,1.0
1081,1.0
1597,1.0
1860,1.0
1111,1.0
1223,1.0
1563,1.0
1707,1.0
1814,1.0
1607,1.0
1533,1.0
1363,1.0
1313,1.0
1567,1.0
1372,1.0
1696,1.0
1784,1.0
1281,1.0
1026,1.0
1253,1.0
1942,1.0
1360,1.0
1899,1.0
1924,1.0
1557,1.0
1911,1.0
1060,1.0
1873,1.0
1535,1.0
1344,1.0
1952,1.0
1016,1.0
1817,1.0
1585,1.0
1288,1.0
1331,1.0
1633,1.0
1492,1.0
1503,1.0
1077,1.0
1659,1.0
1439,1.0
1168,1.0
1977,1.0
1118,1.0
1373,1.0
1295,1.0
1569,1.0
1030,1.0
1177,1.0
1258,1.0
1805,1.0
1289,1.0
1953,1.0
1347,1.0
1668,1.0
1737,1.0
1801,1.0
1835,1.0
1293,1.0
1664,1.0
1562,1.0
1994,1.0
1836,1.0
1420,1.0
1257,1.0
1681,1.0
1797,1.0
1075,1.0
1934,1.0
1529,1.0
1621,1.0
1827,1.0
1452,1.0
1189,1.0
1320,1.0
1231,1.0
1084,1.0
1397,1.0
1379,1.0
1254,1.0
1940,1.0
1687,1.0
1641,1.0
1539,1.0
1034,1.0
1166,1.0
1731,1.0
1036,1.0
1635,1.0
1884,1.0
1625,1.0
1356,1.0
1291,1.0
1150,1.0
1191,1.0
1437,1.0
