,y_hat
272,False
266,False
245,False
254,False
399,False
313,False
239,False
312,False
325,False
262,False
238,False
297,False
377,False
345,False
227,False
249,False
389,False
264,False
300,False
273,False
355,False
286,False
258,False
394,False
333,False
397,False
392,False
378,False
242,False
228,False
332,False
207,False
218,False
382,False
366,False
282,False
294,False
250,False
281,False
268,False
354,False
253,False
307,False
275,False
283,False
346,False
240,False
306,False
357,False
221,False
