,0
1627,0.0
1204,0.0
1969,0.0
1344,0.0
1295,0.0
1146,0.0
1362,0.0
1485,0.0
1428,0.0
1474,0.0
1157,0.0
1874,0.0
1911,0.0
1634,0.0
1346,0.0
1158,0.0
1025,0.0
1255,0.0
1864,0.0
1642,0.0
1154,0.0
1662,0.0
1516,0.0
1219,0.0
1394,0.0
1453,0.0
1460,0.0
1933,0.0
1368,0.0
1114,0.0
1193,0.0
1371,0.0
1244,0.0
1741,0.0
1945,0.0
1174,0.0
1002,0.0
1042,0.0
1427,0.0
1490,0.0
1338,0.0
1278,0.0
1323,0.0
1463,0.0
1078,0.0
1119,0.0
1449,0.0
1843,0.0
1190,0.0
1233,0.0
1220,0.0
1747,0.0
1161,0.0
1486,0.0
1714,0.0
1589,0.0
1541,0.0
1452,0.0
1880,0.0
1484,0.0
1692,0.0
1282,0.0
1049,0.0
1512,0.0
1902,0.0
1966,0.0
1031,0.0
1281,0.0
1859,0.0
1606,0.0
1958,0.0
1937,0.0
1348,0.0
1361,0.0
1010,0.0
1796,0.0
1993,0.0
1742,0.0
1728,0.0
1276,0.0
1821,0.0
1467,0.0
1189,0.0
1248,0.0
1856,0.0
1685,0.0
1839,0.0
1776,0.0
1951,0.0
1351,0.0
1357,0.0
1306,0.0
1272,0.0
1734,0.0
1607,0.0
1106,0.0
1803,0.0
1930,0.0
1588,0.0
1961,0.0
