,y_hat
3978,False
2625,False
2453,False
3580,False
2720,False
2939,False
2351,False
3623,False
3650,False
3041,False
2324,False
2027,False
2834,False
2726,False
3343,False
3548,False
3415,False
3539,False
3680,False
3926,False
2500,False
3102,False
2941,False
3667,False
3683,False
3058,False
3750,False
3111,False
2365,False
3287,False
2867,False
2238,False
3350,False
2491,False
3298,False
2153,False
3492,False
2884,False
3271,False
3145,False
3328,False
2024,False
3045,False
2315,False
3912,False
3001,False
3052,False
3495,False
2173,False
2445,False
3146,False
2436,False
3503,False
3098,False
3248,False
2709,False
3634,False
3593,False
2291,False
3086,False
2813,False
2932,False
2970,False
3360,False
3893,False
2672,False
2311,False
2133,False
2542,False
2768,False
2249,False
3191,False
2420,False
2403,False
3263,False
2002,False
2535,False
3988,False
2559,False
3367,False
3176,False
3038,False
3647,False
3775,False
3525,False
3655,False
3316,False
2405,False
3252,False
2543,False
3668,False
2263,False
3363,False
3477,False
2634,False
3986,False
3565,False
2004,False
2100,False
2861,False
3043,False
3290,False
3963,False
2701,False
2976,False
3229,False
2359,False
2735,False
3305,False
3023,False
3801,False
3840,False
3745,False
3709,False
2284,False
2012,False
3206,False
2715,False
2290,False
2921,False
2104,False
2561,False
2042,False
2255,False
2785,False
3773,False
2514,False
2524,False
2488,False
2645,False
2401,False
2963,False
3406,False
3881,False
3900,False
3957,False
2993,False
3013,False
2268,False
3485,False
3269,False
3267,False
3178,False
3606,False
2673,False
2816,False
2666,False
2120,False
2840,False
3559,False
3459,False
3325,False
2111,False
3183,False
3714,False
2753,False
2031,False
3414,False
3306,False
2611,False
3249,False
2942,False
3166,False
2497,False
3355,False
2797,False
2152,False
2170,False
2037,False
2538,False
2829,False
2011,False
2742,False
2890,False
2826,False
3310,False
2370,False
2780,False
3570,False
2065,False
2794,False
3488,False
2685,False
2602,False
3540,False
2998,False
3072,False
3273,False
2800,False
3883,False
3974,False
3020,False
2516,False
2301,False
3713,False
2323,False
2274,False
2305,False
3087,False
3467,False
