,x1,x2
1528,1.6,3.2
1384,0.8,1.5
1477,1.3,0.0
1703,1.8,0.0
1501,1.0,2.1
1351,1.8,2.0
1863,2.6,2.4
1995,2.5,4.8
1512,0.8,3.0
1444,0.6,1.2
1137,2.0,0.0
1640,1.6,-0.0
1339,3.0,6.1
1166,2.1,0.1
1975,1.2,4.0
1180,1.5,1.7
1217,2.1,3.8
1380,0.2,2.1
1494,2.1,-0.0
1885,1.0,0.0
1335,3.0,5.9
1911,1.3,2.5
1620,1.8,3.7
1941,1.6,4.0
1329,1.4,2.8
1845,0.0,3.0
1227,1.0,2.0
1084,2.2,-0.0
1379,1.3,2.6
1966,0.7,3.6
1288,1.0,2.0
1164,1.2,-0.0
1588,0.9,3.2
1533,1.4,4.1
1024,1.7,5.6
1759,-0.0,2.3
1683,2.3,0.0
1636,1.3,2.6
1423,1.6,0.0
1402,2.5,0.0
1320,1.2,0.0
1159,2.4,2.6
1570,1.7,3.5
1080,1.7,0.0
1148,1.9,1.8
1491,1.4,0.0
1946,1.4,2.7
1686,1.5,0.0
1399,2.2,-0.0
1776,2.4,4.7
1669,2.0,-0.0
1109,0.7,1.5
1449,1.6,3.3
1914,1.4,-0.0
1412,3.3,4.6
1436,0.8,1.6
1515,0.2,5.1
1717,0.8,1.1
1895,1.4,5.1
1881,0.5,2.6
1685,2.1,2.0
1427,1.1,2.3
1154,1.3,0.0
1791,1.0,2.0
1467,0.4,3.2
1882,2.1,2.3
1319,0.9,1.9
1576,0.6,1.3
1906,1.5,0.0
1246,2.4,-0.0
1230,1.1,2.1
1043,0.0,4.2
1805,1.1,2.3
1614,1.1,2.1
1862,1.3,2.5
1676,1.3,3.1
1117,-0.0,1.8
1275,0.9,1.9
1215,1.5,3.0
1046,0.9,-0.0
1127,0.7,7.4
1446,2.7,5.4
1828,1.3,2.6
1204,1.8,0.0
1337,1.1,2.2
1369,-0.0,3.3
1142,0.8,2.1
1775,0.7,1.3
1074,1.2,2.8
1284,2.4,4.7
1785,0.9,1.8
1992,0.9,-0.0
1009,0.9,5.0
1149,1.8,3.6
1714,1.6,0.0
1555,1.7,2.7
1786,2.9,3.5
1378,0.1,2.7
1218,0.4,5.5
1270,4.4,3.1
