,y_hat
2930,False
2542,False
2979,False
3859,False
2558,False
3116,False
2086,False
2450,False
3471,False
2838,False
3503,False
3443,False
2237,False
3459,False
2457,False
3590,False
2122,False
3293,False
2281,False
2044,False
3861,False
3499,False
3153,False
3880,False
3957,False
2879,False
3797,False
3677,False
2505,False
3707,False
2591,False
2355,False
2218,False
2636,False
2661,False
2848,False
3764,False
2103,False
2741,False
3022,False
3398,False
2994,False
3629,False
3015,False
2871,False
3979,False
2486,False
3259,False
2547,False
2206,False
3276,False
2484,False
2186,False
3601,False
2383,False
3211,False
3816,False
2379,False
3345,False
3286,False
2708,False
2429,False
3618,False
2139,False
2351,False
3620,False
3772,False
2721,False
3660,False
3289,False
2111,False
3559,False
3749,False
2579,False
3652,False
2696,False
2673,False
2000,False
3232,False
3288,False
2054,False
2816,False
3378,False
2444,False
3311,False
2611,False
2820,False
3625,False
2031,False
2832,False
2171,False
2717,False
2973,False
3024,False
2456,False
2255,False
3528,False
2221,False
2535,False
2399,False
2551,False
2992,False
2149,False
3001,False
3870,False
3375,False
3446,False
3095,False
3093,False
3846,False
3224,False
2216,False
2846,False
2970,False
3355,False
2679,False
3711,False
2048,False
2401,False
3584,False
2728,False
3183,False
2802,False
3661,False
2331,False
2264,False
2527,False
2642,False
3373,False
3483,False
2468,False
3597,False
3387,False
3078,False
2764,False
2877,False
2534,False
3763,False
2400,False
3350,False
2644,False
2875,False
2557,False
3167,False
2219,False
3164,False
2859,False
3741,False
3388,False
3098,False
3778,False
3516,False
2726,False
3919,False
3981,False
3603,False
2167,False
2830,False
2083,False
2232,False
2250,False
3265,False
2415,False
2938,False
3976,False
3791,False
3240,False
2242,False
2227,False
3440,False
3428,False
3879,False
3562,False
2290,False
3940,False
2617,False
2289,False
2258,False
3049,False
2251,False
2850,False
2076,False
3915,False
3096,False
2231,False
2574,False
3029,False
3131,False
3476,False
3023,False
3547,False
2529,False
3912,False
3275,False
2465,False
2779,False
2507,False
3360,False
2955,False
3507,False
