,y_hat
447,False
320,False
393,False
316,False
313,False
442,False
277,False
260,False
385,False
287,False
365,False
384,False
307,False
363,False
326,False
372,False
383,False
301,False
425,False
251,False
283,False
263,False
490,False
346,False
340,False
288,False
406,False
293,False
310,False
311,False
499,False
432,False
259,False
419,False
350,False
468,False
488,False
483,False
375,False
482,False
402,False
285,False
351,False
254,False
464,False
443,False
404,False
421,False
386,False
279,False
357,False
476,False
479,False
348,False
273,False
261,False
323,False
438,False
494,False
299,False
424,False
317,False
436,False
302,False
460,False
411,False
268,False
339,False
257,False
272,False
407,False
396,False
334,False
398,False
297,False
441,False
462,False
486,False
394,False
498,False
252,False
300,False
258,False
451,False
458,False
446,False
414,False
278,False
379,False
492,False
388,False
265,False
491,False
455,False
253,False
330,False
355,False
319,False
412,False
371,False
