ix,goal_cost,intv_cost
3171,0.902,1.4
3975,0.932,1.5
3136,1.0,1.3
2335,0.944,4.5
2896,1.0,3.3
3405,0.998,2.5
2179,0.976,1.7000000000000002
3655,1.0,5.5
2240,1.0,1.5
2403,1.0,2.3
2375,1.0,6.6
2434,1.0,1.2
2856,1.0,3.6
2638,0.998,1.2
2929,1.0,0.30000000000000004
3513,1.0,0.6
3784,1.0,4.6
2283,1.0,2.5
3734,1.0,0.3
3741,1.0,2.8
2646,0.95,1.3
3324,1.0,1.5
3284,1.0,3.6
3865,1.0,2.3
2871,0.902,1.4000000000000001
3687,0.872,2.3
3944,1.0,2.1
2948,1.0,1.7
3589,1.0,2.0
3025,0.998,2.6999999999999997
2193,0.994,3.1
3908,0.91,2.5
2081,0.902,1.1
2990,0.938,0.2
2144,1.0,0.8
3428,1.0,0.9
2715,1.0,4.0
2201,1.0,8.2
2412,0.878,0.8
2917,1.0,2.6999999999999997
2147,1.0,0.1
2978,0.894,1.6
2790,1.0,0.3
3314,1.0,0.9
3092,1.0,0.8999999999999999
3512,1.0,0.7999999999999999
3099,1.0,0.4
2787,1.0,2.1
3915,0.96,1.9000000000000001
2494,1.0,2.0
2501,0.998,3.0
3746,0.882,3.2
2586,0.888,0.4
3133,0.956,1.5
3956,0.984,1.7
3115,1.0,1.9000000000000001
3969,0.982,1.0
2996,1.0,7.8999999999999995
3520,0.984,0.7999999999999999
2711,1.0,2.8
2849,1.0,4.5
2209,1.0,0.4
3859,0.886,3.2
2905,1.0,1.4000000000000001
2138,1.0,0.8
2264,1.0,5.0
3048,1.0,2.4000000000000004
2404,0.97,2.5
2912,1.0,2.8
3835,0.996,4.3
3169,0.95,0.7
3390,1.0,1.4
3009,0.964,1.5
2813,1.0,2.0
2994,0.93,3.7
2656,1.0,0.7
3281,1.0,0.1
2078,0.986,1.2999999999999998
3690,1.0,2.4
3379,0.86,0.1
2789,0.89,0.3
2007,0.882,0.1
3934,0.882,1.7999999999999998
3345,0.95,0.1
3425,0.95,2.1
2947,0.86,5.1
2303,0.854,2.7
3253,1.0,3.5
2759,1.0,2.8
2359,0.892,1.5
2861,1.0,4.1
2354,1.0,4.3
2191,1.0,1.7000000000000002
2730,1.0,2.4
3669,0.982,1.4000000000000001
2553,0.99,1.6
2014,1.0,0.7
3465,1.0,2.4
3436,1.0,1.7000000000000002
2123,1.0,0.2
3792,1.0,3.7
3363,0.858,1.1
3661,0.986,2.2
3228,0.94,1.5
3448,1.0,0.7
3359,0.886,3.5
3607,0.974,0.5
2079,0.912,1.2
2142,0.998,1.7000000000000002
2302,1.0,1.4
2530,0.878,1.4000000000000001
2250,1.0,1.1
3750,1.0,1.8
2878,1.0,4.1
3730,0.88,2.5
2606,0.988,0.6
2581,0.906,1.1
2103,1.0,2.5
3485,1.0,5.1
3110,1.0,1.8
3335,1.0,6.2
3688,1.0,0.4
3356,1.0,1.4
2369,0.994,0.7999999999999999
3623,0.976,3.0999999999999996
2185,0.978,3.3
3402,1.0,12.2
2257,1.0,7.7
3539,0.998,1.4000000000000001
2740,0.996,1.0
3560,0.978,0.1
2490,0.944,0.1
2684,1.0,2.9000000000000004
3389,0.908,2.4000000000000004
3078,1.0,0.8999999999999999
3813,0.928,0.6
2697,1.0,5.5
2623,1.0,1.1
2077,0.898,3.4
3882,1.0,9.0
3830,0.876,1.6
3215,1.0,1.0
3160,0.996,3.8
3537,0.884,0.9
2644,1.0,3.1
3735,1.0,0.2
3958,0.992,1.0
3355,0.884,0.4
3002,1.0,0.6
2931,1.0,3.0
2536,1.0,2.2
3727,0.88,0.8
2029,0.904,0.1
3922,0.976,1.0
2794,1.0,0.8
2066,1.0,2.9000000000000004
2771,0.998,1.5999999999999999
3194,1.0,1.6
2573,0.996,0.6
3301,0.858,0.8
2874,1.0,0.5
2038,0.904,0.9
2734,0.948,0.30000000000000004
2243,1.0,2.6
3300,0.994,3.3
2491,1.0,1.1
2509,0.988,1.0
2906,1.0,1.1
2938,0.952,2.1
3024,0.986,0.4
2380,0.958,3.5
3875,1.0,1.0
2365,0.992,0.4
3460,0.958,0.7
3073,0.914,1.0
2575,1.0,0.2
3873,0.864,0.2
2163,0.998,1.5
3304,1.0,3.6
3459,0.934,0.1
3333,1.0,2.2
3346,1.0,1.4
3963,1.0,1.3
3732,0.916,2.3
2888,0.856,1.1
2061,0.986,3.1
3507,1.0,5.0
3849,0.946,2.3
3234,1.0,7.7
2743,0.976,0.7
3221,0.882,0.4
2582,0.868,0.3
3421,0.864,2.2
2182,0.936,1.6
2626,0.872,0.5
2836,1.0,3.9000000000000004
2301,1.0,3.7
3804,0.868,1.7
3282,1.0,0.2
2309,1.0,1.6
