,h_post,h_post_individualized
1070,0.50228393,
1148,0.7781957,
1402,0.7604084,
1763,0.62926745,
1829,0.76577044,
1567,0.58292174,
1327,0.6695215,
1379,0.5175019,
1478,0.5453036,
1369,0.64770275,
1257,0.59829926,
1680,0.59222984,
1286,0.51347303,
1493,0.67450565,
1168,0.590829,
1222,0.5248839,
1230,0.65537304,
1927,0.9092867,
1073,0.69528437,
1490,0.70053905,
1068,0.6005876,
1028,0.71912456,
1918,0.69492245,
1084,0.78580135,
1472,0.9322657,
1175,0.50065184,
1707,0.6039624,
1097,0.6034705,
1291,0.5947964,
1841,0.6869915,
1675,0.7811708,
1129,0.58066106,
1329,0.53897315,
1118,0.5497887,
1495,0.8161392,
1981,0.56056947,
1776,0.85056204,
1671,0.54384077,
1484,0.52267486,
1171,0.6533013,
1454,0.9675626,
1536,0.56318694,
1613,0.5292213,
1735,0.6370166,
1467,0.5089298,
1794,0.86077565,
1923,0.57364327,
1157,0.836951,
1878,0.7725747,
1185,0.5126111,
1901,0.9069097,
1202,0.82803166,
1830,0.5848312,
1396,0.7118831,
1278,0.5251666,
1838,0.76059544,
1732,0.7410648,
1779,0.65464103,
1204,0.58122575,
1325,0.7890845,
1502,0.6300252,
1351,0.6126706,
1669,0.53583765,
1170,0.57543266,
1696,0.58323884,
1637,0.6962979,
1640,0.5886858,
1657,0.56191206,
1081,0.634036,
1996,0.63557386,
1482,0.54325587,
1623,0.6701335,
1674,0.6164294,
1580,0.7951773,
1063,0.73151875,
1515,0.8430775,
1038,0.64312536,
1401,0.67618316,
1094,0.513942,
1083,0.5383875,
1283,0.51491326,
1622,0.53847027,
1977,0.6326368,
1039,0.8627483,
1582,0.6406832,
1570,0.59760135,
1242,0.9824927,
1512,0.6011603,
1014,0.7372311,
1335,0.56745064,
1672,0.80155283,
1906,0.65376925,
1288,0.5286987,
1100,0.6669347,
1453,0.9771617,
1649,0.56758684,
1287,0.5003555,
1188,0.60620564,
1431,0.724639,
1577,0.6228421,
