,h_post,h_post_individualized
12373,0.82,
13702,0.74,
14793,0.84,
12760,0.72,
17981,0.96,
16501,0.9,
19591,0.96,
10442,0.92,
12464,0.58,
12723,0.72,
12732,0.84,
10340,0.68,
15806,0.64,
13388,0.66,
14069,0.72,
10110,0.76,
17792,0.98,
13422,0.74,
19741,0.7,
18072,0.10000000000000002,
13193,0.84,
17388,0.74,
14027,0.68,
10539,0.78,
19887,0.74,
19881,0.78,
10140,0.88,
18231,0.96,
16254,0.72,
12210,0.72,
16363,0.82,
11758,0.6,
17458,0.9,
10676,1.0,
15973,0.7,
16253,0.7,
13360,0.68,
16715,0.7,
11022,0.92,
10470,0.98,
19033,0.9,
12791,0.94,
17964,0.04000000000000001,
19693,0.9,
14288,0.74,
19613,0.92,
10197,0.7,
17179,0.78,
18310,0.88,
15243,0.68,
16001,0.86,
16828,0.9,
19902,0.74,
12125,0.7,
12807,0.8,
18414,0.7,
12572,0.78,
12228,0.84,
17367,0.66,
12643,0.76,
18077,0.8,
15850,0.78,
17269,0.3,
17311,0.7,
13737,0.78,
15378,0.88,
12806,0.7,
12901,0.86,
18436,0.5,
17506,0.68,
12184,0.7,
17051,0.96,
17260,0.72,
19279,0.96,
13627,1.0,
14528,0.7,
10931,0.76,
13817,0.78,
13148,0.96,
15566,0.56,
17206,0.96,
17486,0.82,
16202,0.88,
12291,0.8,
14399,0.62,
18488,0.6,
12793,0.88,
17278,0.02,
10072,0.78,
19126,0.94,
16301,0.72,
16808,0.78,
12440,0.98,
11190,0.78,
16509,0.68,
18400,0.8,
19040,1.0,
15642,1.0,
11626,0.84,
12002,0.72,
11327,0.7,
12382,0.58,
14931,0.7,
16004,0.94,
19522,0.6,
17425,0.92,
18020,0.94,
14974,0.68,
12316,0.54,
18461,0.68,
10513,0.9,
12775,0.98,
11772,0.98,
13491,0.84,
12664,0.94,
19297,0.74,
17115,0.82,
15881,0.84,
16414,0.72,
15560,0.74,
17488,0.84,
13526,0.9,
12587,0.68,
17709,0.98,
17080,0.68,
13656,0.86,
19198,0.78,
15687,0.7,
18978,0.68,
11850,0.66,
13112,0.7,
18128,0.58,
13747,1.0,
10552,0.88,
16514,0.88,
13239,0.96,
17502,0.64,
10842,0.72,
13110,0.8,
12121,0.68,
14503,0.94,
16668,0.64,
10988,0.94,
11471,0.92,
15478,0.78,
10173,0.86,
19041,0.96,
11592,1.0,
17895,0.76,
14678,0.72,
15978,0.94,
13546,0.72,
10299,0.76,
19090,0.5,
11348,0.7,
17396,0.8,
15626,0.72,
18322,0.94,
13215,0.96,
14613,0.78,
13615,0.78,
10855,0.92,
11808,0.8,
10431,0.64,
15364,0.96,
10726,0.8,
11855,0.94,
10000,0.92,
19324,0.76,
12990,0.56,
11260,0.86,
11499,0.76,
14832,0.72,
19240,0.76,
18222,0.9,
12432,0.76,
10820,0.94,
11335,0.72,
15823,0.68,
10363,0.94,
13111,0.76,
14884,0.72,
16323,0.74,
19627,0.68,
14552,0.78,
11709,0.88,
14562,0.72,
11231,0.8,
19070,0.84,
16083,0.7,
10376,0.86,
13778,0.72,
17172,0.98,
16197,0.84,
16831,0.9,
12075,0.78,
18745,0.76,
18959,0.78,
19376,0.88,
12332,0.7,
