,y_hat
3032,False
2905,False
3511,False
3000,False
3219,False
3855,False
2832,False
2888,False
3893,False
2966,False
3612,False
2880,False
3431,False
2688,False
2737,False
3775,False
2534,False
2607,False
2009,False
2119,False
3510,False
2900,False
3864,False
2393,False
3084,False
2259,False
2329,False
2901,False
2203,False
3444,False
3776,False
2570,False
3764,False
2338,False
3865,False
2095,False
3663,False
2803,False
2426,False
2075,False
3078,False
3472,False
2438,False
3012,False
3019,False
3827,False
3980,False
2842,False
2692,False
3830,False
2634,False
2592,False
2970,False
2414,False
3984,False
2315,False
2846,False
2313,False
3223,False
3229,False
2137,False
3389,False
2652,False
2204,False
3875,False
3345,False
2068,False
3306,False
2125,False
2882,False
3151,False
3020,False
3898,False
2097,False
2398,False
3154,False
3566,False
2317,False
2537,False
2695,False
2862,False
3217,False
3718,False
2475,False
3702,False
2884,False
2185,False
2902,False
3897,False
2542,False
3857,False
3239,False
2752,False
2581,False
3693,False
2072,False
3481,False
3940,False
3574,False
2699,False
2049,False
2437,False
2366,False
3621,False
2722,False
2176,False
2721,False
2662,False
2143,False
3453,False
2468,False
3398,False
3759,False
3997,False
2140,False
3263,False
2371,False
2117,False
3009,False
2531,False
2887,False
3095,False
2127,False
2093,False
2868,False
3956,False
3557,False
3993,False
2767,False
2270,False
2177,False
2916,False
3068,False
2271,False
3896,False
2454,False
2411,False
2504,False
3227,False
2110,False
3015,False
2684,False
3778,False
3654,False
2979,False
3690,False
3620,False
2747,False
2515,False
2963,False
3064,False
2282,False
3742,False
2608,False
2494,False
2254,False
2605,False
3211,False
2682,False
3977,False
3748,False
3571,False
3201,False
3843,False
2557,False
3331,False
2337,False
3911,False
2669,False
2381,False
3873,False
3945,False
2175,False
3575,False
3470,False
3293,False
3743,False
3213,False
2805,False
3131,False
2336,False
2563,False
2069,False
2921,False
3202,False
3520,False
3807,False
3652,False
2659,False
2546,False
2260,False
3761,False
3475,False
3972,False
2286,False
2314,False
2639,False
2230,False
3658,False
3749,False
