,y
3674,1.0
2681,1.0
3336,1.0
2308,1.0
2465,1.0
2306,1.0
2818,1.0
3925,0.0
3910,1.0
3407,1.0
2389,1.0
2444,1.0
2343,1.0
3234,1.0
2050,1.0
3556,1.0
3557,1.0
3864,0.0
2819,1.0
3491,1.0
2851,1.0
3527,0.0
2143,1.0
3274,1.0
3736,1.0
2249,1.0
3370,1.0
2871,1.0
2044,1.0
3994,1.0
2246,1.0
2824,1.0
2487,0.0
3505,0.0
2652,1.0
3907,1.0
3836,1.0
2229,0.0
2692,1.0
2843,1.0
2494,1.0
3148,1.0
2130,1.0
3873,1.0
3247,1.0
3750,1.0
3702,1.0
2189,1.0
2445,1.0
2476,1.0
2953,0.0
2957,1.0
2215,0.0
3306,1.0
2235,1.0
3565,1.0
2097,1.0
3577,1.0
2571,1.0
3634,0.0
3218,1.0
2767,1.0
2964,0.0
2458,1.0
3981,1.0
3436,1.0
2708,1.0
3763,1.0
3569,1.0
3392,1.0
3448,1.0
3308,1.0
3394,1.0
3976,1.0
2555,1.0
3420,1.0
2943,1.0
3281,1.0
2446,1.0
3030,1.0
3890,0.0
3034,1.0
2756,1.0
3300,1.0
2990,1.0
2301,1.0
2670,1.0
2082,1.0
2547,1.0
2577,1.0
3238,0.0
2974,1.0
3271,1.0
2331,1.0
2083,1.0
3307,1.0
3891,1.0
3503,0.0
2182,1.0
3027,1.0
2960,1.0
2828,1.0
3009,1.0
3301,1.0
2378,1.0
2283,1.0
2166,1.0
3828,0.0
2951,1.0
3791,1.0
3997,1.0
3069,1.0
3771,1.0
3598,1.0
2172,1.0
3628,1.0
2422,1.0
3147,1.0
2746,1.0
2248,1.0
3429,0.0
3684,1.0
3219,1.0
3430,1.0
3239,1.0
2186,1.0
3900,1.0
2253,1.0
3068,1.0
3173,1.0
2239,1.0
2860,1.0
3538,1.0
3624,0.0
3783,1.0
3759,1.0
3494,1.0
2349,1.0
2606,1.0
2615,1.0
2256,1.0
2084,1.0
2710,1.0
2768,1.0
2047,1.0
2034,1.0
2877,1.0
3887,1.0
3176,1.0
2935,1.0
2873,1.0
3999,1.0
2054,1.0
3840,1.0
2011,1.0
3171,1.0
3920,1.0
2991,1.0
2595,1.0
2863,0.0
2244,1.0
3164,1.0
3632,0.0
2380,0.0
3580,1.0
3412,1.0
3738,1.0
3587,1.0
3056,1.0
3725,1.0
3286,1.0
2656,1.0
2893,1.0
2417,1.0
2257,1.0
3740,1.0
2463,1.0
2966,1.0
3627,1.0
3502,1.0
3283,1.0
2014,1.0
2931,1.0
2897,1.0
3523,1.0
2787,1.0
3259,1.0
3880,1.0
3358,1.0
2936,1.0
2134,1.0
3735,1.0
3136,1.0
3825,1.0
3856,1.0
3040,1.0
2984,1.0
3324,1.0
2631,1.0
3248,1.0
