,x1,x2
3674,1.7,2.0
2681,2.1,4.3
3336,2.2,1.3
2308,2.6,1.3
2465,3.0,-0.0
2306,2.7,0.0
2818,2.1,-0.0
3925,1.5,-0.0
3910,2.6,0.0
3407,0.2,1.0
2389,1.4,-0.0
2444,1.4,0.0
2343,0.0,2.1
3234,0.7,0.7
2050,1.8,-0.0
3556,0.7,2.3
3557,1.0,-0.0
3864,2.1,-0.0
2819,1.1,2.7
3491,0.2,3.3
2851,1.6,-0.0
3527,1.0,-0.0
2143,0.2,0.6
3274,2.5,2.9
3736,2.0,-0.0
2249,2.7,0.0
3370,1.0,2.8
2871,1.9,-0.0
2044,2.0,0.0
3994,1.0,0.0
2246,0.6,2.8
2824,1.5,0.0
2487,0.8,-0.0
3505,0.9,0.8
2652,1.4,0.0
3907,0.9,-0.0
3836,1.4,-0.0
2229,1.0,0.1
2692,1.3,-0.0
2843,1.6,0.0
2494,1.5,-0.0
3148,0.7,0.7
2130,2.2,0.0
3873,2.3,4.3
3247,1.9,0.0
3750,2.0,-0.0
3702,1.0,0.0
2189,1.4,3.4
2445,2.3,2.9
2476,0.7,-0.0
2953,2.0,-0.0
2957,1.6,4.1
2215,1.3,0.0
3306,1.4,0.0
2235,1.0,0.0
3565,1.6,-0.0
2097,0.2,1.1
3577,2.8,4.2
2571,1.9,0.0
3634,1.0,0.0
3218,0.5,-0.0
2767,2.3,-0.0
2964,0.9,0.0
2458,2.6,0.0
3981,2.3,0.0
3436,1.9,-0.0
2708,0.6,0.7
3763,0.5,-0.0
3569,1.9,-0.0
3392,0.9,0.0
3448,0.8,2.3
3308,0.7,-0.0
3394,2.0,-0.0
3976,1.3,2.0
2555,1.5,-0.0
3420,1.6,0.0
2943,3.2,0.0
3281,0.9,1.4
2446,0.8,0.0
3030,1.0,1.9
3890,0.6,-0.0
3034,2.0,-0.0
2756,0.9,0.0
3300,1.1,3.1
2990,1.2,0.0
2301,2.3,4.3
2670,1.6,0.0
2082,0.1,0.5
2547,0.4,3.0
2577,1.5,-0.0
3238,2.3,0.0
2974,1.5,0.0
3271,0.6,3.1
2331,1.3,1.8
2083,2.5,-0.0
3307,2.4,0.0
3891,2.2,4.7
3503,2.5,-0.0
2182,2.7,2.3
3027,0.9,2.6
2960,1.8,-0.0
2828,1.1,0.0
3009,3.6,0.0
3301,0.2,2.8
2378,1.0,0.0
2283,1.2,0.0
2166,2.9,-0.0
3828,0.9,-0.0
2951,1.4,1.3
3791,3.4,2.1
3997,2.2,0.0
3069,0.3,2.0
3771,2.7,-0.0
3598,0.6,0.0
2172,1.7,0.0
3628,2.1,0.0
2422,1.5,3.3
3147,1.7,0.0
2746,0.4,0.0
2248,1.3,3.0
3429,1.6,0.2
3684,1.7,0.0
3219,0.4,2.2
3430,2.6,2.2
3239,3.0,2.3
2186,1.5,3.5
3900,1.5,-0.0
2253,2.1,-0.0
3068,2.9,0.0
3173,1.5,-0.0
2239,0.8,0.9
2860,-0.0,2.0
3538,1.5,3.5
3624,1.4,-0.0
3783,2.4,1.6
3759,0.9,2.0
3494,2.7,1.2
2349,1.1,-0.0
2606,1.2,0.8
2615,1.3,1.9
2256,2.2,0.0
2084,3.5,0.0
2710,1.2,-0.0
2768,1.9,0.0
2047,2.4,0.0
2034,3.2,3.9
2877,2.4,0.0
3887,0.3,0.2
3176,1.8,-0.0
2935,1.5,-0.0
2873,0.9,3.8
3999,1.0,-0.0
2054,0.1,0.2
3840,2.3,4.2
2011,1.3,0.5
3171,2.1,0.0
3920,0.9,-0.0
2991,0.9,0.2
2595,2.1,-0.0
2863,2.3,0.0
2244,2.5,0.0
3164,1.9,-0.0
3632,1.3,2.0
2380,0.7,-0.0
3580,1.4,0.0
3412,1.5,1.9
3738,1.9,-0.0
3587,2.0,2.3
3056,0.7,4.2
3725,2.6,0.0
3286,1.9,0.0
2656,2.1,2.6
2893,2.1,2.9
2417,2.3,-0.0
2257,1.5,0.0
3740,1.2,0.0
2463,0.9,0.0
2966,3.0,0.0
3627,2.3,0.5
3502,1.4,-0.0
3283,1.3,-0.0
2014,1.7,0.0
2931,1.6,0.3
2897,1.5,3.3
3523,1.6,-0.0
2787,2.3,0.0
3259,1.5,-0.0
3880,1.5,0.0
3358,1.7,0.0
2936,1.4,0.8
2134,1.7,-0.0
3735,0.4,2.2
3136,2.6,-0.0
3825,1.8,0.0
3856,2.1,1.8
3040,0.8,1.0
2984,2.6,2.2
3324,1.2,3.0
2631,0.8,1.8
3248,2.8,0.0
