,y_hat
3154,False
3894,False
2238,False
3495,False
3178,False
3908,False
2244,False
2407,False
2773,False
2422,False
3142,False
3633,False
3112,False
2022,False
2543,False
2368,False
2955,False
3777,False
3712,False
3017,False
2784,False
3025,False
3410,False
2694,False
2507,False
2159,False
2202,False
3810,False
2360,False
2967,False
3194,False
3191,False
2935,False
3118,False
3500,False
3373,False
3330,False
3366,False
3174,False
3324,False
3546,False
3844,False
3815,False
3784,False
3137,False
3429,False
2933,False
3338,False
3850,False
3945,False
3074,False
3203,False
2438,False
2015,False
3762,False
2896,False
2892,False
3519,False
3752,False
3816,False
3672,False
3234,False
2293,False
2265,False
2593,False
2329,False
3117,False
2927,False
2823,False
3509,False
2029,False
3466,False
2085,False
3436,False
3594,False
3437,False
3993,False
2891,False
2982,False
2090,False
3760,False
3222,False
3763,False
2961,False
3186,False
2514,False
3968,False
3715,False
2026,False
3109,False
3200,False
3701,False
2780,False
3890,False
2534,False
3113,False
2631,False
2520,False
3416,False
3348,False
2804,False
3431,False
2075,False
3484,False
2323,False
3438,False
3599,False
2708,False
3737,False
2851,False
3789,False
3665,False
3434,False
3785,False
2472,False
2795,False
3576,False
2262,False
2416,False
2772,False
2413,False
3667,False
2647,False
2681,False
2934,False
3683,False
3729,False
2953,False
2005,False
2278,False
2595,False
3064,False
3405,False
3247,False
3508,False
3290,False
3215,False
3478,False
3019,False
2905,False
2107,False
2755,False
3940,False
3391,False
2792,False
3413,False
2547,False
3458,False
2834,False
2365,False
3995,False
3662,False
2866,False
2680,False
3759,False
2179,False
2584,False
2945,False
3707,False
3928,False
3583,False
3414,False
3740,False
2527,False
2572,False
2915,False
2461,False
3361,False
3035,False
2157,False
2213,False
2983,False
3605,False
2431,False
2496,False
2462,False
3695,False
3839,False
3251,False
3514,False
3882,False
3392,False
3265,False
2548,False
2053,False
2434,False
2761,False
2833,False
3446,False
3848,False
2303,False
3051,False
3931,False
3280,False
3339,False
2518,False
3808,False
2115,False
2101,False
2639,False
