,y
2646,0.0
3910,1.0
2880,1.0
3359,1.0
2973,1.0
2535,1.0
2392,1.0
3115,1.0
3219,1.0
3966,1.0
2380,0.0
3602,1.0
3857,0.0
3742,1.0
2491,1.0
3743,1.0
2730,1.0
3333,1.0
3269,1.0
2158,1.0
3351,1.0
3755,1.0
3243,1.0
3155,1.0
3301,0.0
3690,1.0
2673,1.0
3423,1.0
2325,1.0
3460,0.0
3901,1.0
3538,0.0
3534,0.0
3357,1.0
3048,1.0
2979,1.0
3123,1.0
3982,1.0
2735,1.0
3347,1.0
3382,1.0
3367,1.0
3019,1.0
2796,1.0
2480,1.0
2066,1.0
2467,1.0
3098,0.0
3827,1.0
2391,1.0
2867,0.0
2917,1.0
2740,1.0
2960,1.0
3522,1.0
2103,1.0
3159,1.0
2559,1.0
3853,1.0
2672,1.0
2784,1.0
3980,1.0
3410,1.0
2033,1.0
2450,1.0
3311,1.0
3696,1.0
2354,0.0
3505,1.0
2853,1.0
3275,1.0
2341,1.0
2567,1.0
3218,1.0
2461,1.0
2166,1.0
3589,1.0
2442,1.0
2447,0.0
3253,1.0
3448,1.0
2097,1.0
3068,0.0
3354,1.0
2419,1.0
3732,1.0
2005,1.0
3133,1.0
3016,1.0
3759,1.0
2888,1.0
2185,1.0
2407,1.0
2013,1.0
3232,1.0
3005,1.0
2623,1.0
3681,1.0
2598,0.0
3113,0.0
2290,0.0
3951,1.0
2053,1.0
2610,1.0
3004,1.0
3868,1.0
3528,1.0
2908,1.0
3089,0.0
3804,1.0
2838,1.0
2848,1.0
2234,0.0
2482,1.0
2016,0.0
2857,1.0
2061,1.0
3567,1.0
2291,1.0
2413,1.0
2272,1.0
2836,1.0
2767,1.0
2514,1.0
2929,1.0
3002,1.0
2306,1.0
2736,1.0
3699,1.0
2711,1.0
2397,0.0
3330,1.0
2999,1.0
2362,1.0
2423,1.0
2023,0.0
3536,1.0
2448,1.0
3469,1.0
2063,1.0
3944,1.0
2691,0.0
2002,1.0
2081,1.0
3053,0.0
3262,1.0
2041,1.0
2011,1.0
3379,1.0
2058,1.0
3560,0.0
3817,1.0
2372,0.0
3398,1.0
2727,1.0
2084,1.0
3169,1.0
2433,1.0
3979,1.0
2803,1.0
2357,1.0
2754,1.0
2882,1.0
3845,1.0
2021,0.0
2020,1.0
2367,1.0
3282,1.0
3952,1.0
2382,1.0
3228,1.0
2640,1.0
3933,1.0
3428,1.0
2861,0.0
3679,1.0
3633,1.0
2080,1.0
3801,1.0
3284,1.0
2501,1.0
3850,1.0
3012,1.0
2806,1.0
2575,1.0
2446,1.0
2387,1.0
2726,1.0
3989,1.0
2456,0.0
3841,1.0
3905,1.0
3292,1.0
2751,0.0
2497,1.0
3389,1.0
3543,1.0
3958,0.0
3670,1.0
2907,1.0
