,x1,x2
815,0.8,-0.0
726,0.1,2.1
677,0.0,2.1
571,0.1,1.8
925,0.7,2.3
503,0.6,-0.0
868,0.9,-0.0
803,1.7,0.0
879,0.4,-0.0
508,0.7,1.8
540,1.3,1.9
676,0.3,2.6
722,1.7,0.0
510,0.7,2.1
623,1.0,0.0
501,0.8,0.5
759,0.6,2.6
966,0.4,0.7
860,0.0,-0.0
821,0.7,3.1
814,0.2,0.5
845,0.1,1.3
820,0.1,1.8
664,0.4,1.8
780,0.9,0.0
761,1.3,1.6
896,0.7,0.0
809,0.7,0.5
830,0.0,2.3
741,0.4,2.0
715,0.5,1.9
734,0.3,1.5
713,1.5,-0.0
711,1.7,-0.0
952,0.9,0.4
618,0.8,2.3
963,1.3,0.0
553,0.6,0.0
926,0.5,2.1
606,0.7,-0.0
959,0.8,2.1
907,0.7,1.8
794,0.9,-0.0
750,0.3,1.4
961,0.8,0.0
944,0.2,0.9
701,0.2,1.0
771,0.6,1.3
729,1.3,1.0
629,0.9,2.1
962,0.8,3.1
544,-0.0,2.4
910,0.7,0.0
891,1.1,0.0
785,0.3,0.9
996,1.2,0.0
869,0.7,1.9
652,0.7,0.0
539,0.0,2.8
640,0.8,2.6
543,0.9,-0.0
768,-0.0,0.8
747,1.0,-0.0
946,1.2,-0.0
733,1.7,-0.0
512,1.1,-0.0
903,1.3,2.8
923,0.3,1.3
810,0.9,0.0
706,0.4,1.3
560,0.8,2.1
600,0.2,1.8
982,1.3,2.6
743,0.0,3.6
634,0.2,2.8
939,0.8,0.0
703,1.1,0.0
941,-0.0,0.9
687,0.9,-0.0
998,0.7,-0.0
588,0.4,0.0
992,0.1,0.7
570,1.1,-0.0
994,0.1,1.0
954,0.5,2.3
749,0.5,-0.0
931,0.1,2.3
968,0.9,3.6
813,1.6,0.0
688,0.2,1.0
527,1.2,-0.0
942,1.5,2.3
529,0.3,2.5
862,0.1,1.5
949,0.8,0.0
930,1.1,-0.0
921,0.6,-0.0
847,0.6,-0.0
833,0.8,0.9
863,0.2,2.1
