,x1,x2
3311,2.1,2.2
2101,1.1,0.0
2423,0.9,0.0
2751,2.8,2.1
3168,0.7,2.1
2826,1.5,-0.0
3158,2.6,4.2
3103,0.2,2.6
3408,0.3,1.3
3930,1.3,-0.0
2059,1.0,0.0
3877,0.4,-0.0
2779,1.9,2.1
3233,2.1,-0.0
3407,1.3,0.0
2813,1.1,0.0
3200,0.5,-0.0
2835,0.7,1.9
3191,1.0,-0.0
3129,0.7,0.0
2131,0.9,2.3
3208,0.8,-0.0
3423,2.0,0.0
3851,2.2,0.0
2084,1.4,0.0
2317,0.8,0.0
3144,2.6,1.7
2006,1.2,0.0
3553,1.2,0.0
2396,0.9,-0.0
2608,1.8,2.6
2604,-0.0,4.6
3090,2.2,3.8
2683,0.8,0.0
2705,1.3,-0.0
2221,1.8,2.1
3136,0.7,-0.0
2936,0.6,0.0
3642,0.0,2.1
3252,1.0,0.0
3334,1.1,2.1
2928,0.5,0.0
2166,0.2,2.1
3307,1.4,-0.0
3692,1.7,3.3
3788,0.7,-0.0
3689,0.7,0.0
3836,1.8,0.0
3539,1.1,-0.0
2467,2.4,0.0
2088,1.6,-0.0
3744,1.4,-0.0
3152,1.8,-0.0
3576,1.4,2.3
2453,1.9,0.0
2201,1.5,0.0
2407,2.1,2.2
3048,1.2,-0.0
2567,3.1,3.6
3436,1.5,1.8
3021,2.6,1.5
2526,1.5,-0.0
2549,1.2,0.0
3523,1.5,0.0
3727,1.4,0.0
3976,1.0,-0.0
3786,1.6,0.0
2793,1.2,-0.0
2752,1.6,0.0
2832,0.9,1.4
2614,1.4,0.0
2689,0.1,1.8
2652,0.7,0.0
2289,1.6,2.6
2744,0.3,4.2
2060,0.4,2.1
3814,1.3,-0.0
3560,1.5,0.0
2100,2.1,-0.0
3508,2.1,0.0
3202,0.2,3.6
2602,0.5,0.0
3649,1.7,0.0
3902,1.0,0.0
2220,0.9,0.0
2085,0.2,2.1
2429,1.8,0.0
2388,1.4,-0.0
2194,1.5,-0.0
3067,2.1,2.8
2632,1.8,0.0
2740,1.8,1.3
3728,1.0,-0.0
3352,1.5,2.8
3288,2.3,2.1
3738,0.9,-0.0
3610,1.2,-0.0
3723,2.1,2.0
3789,0.5,3.1
2252,2.1,0.0
3452,1.8,-0.0
3932,0.1,1.3
3521,1.4,0.0
3120,2.9,-0.0
2438,1.1,0.0
3167,1.7,-0.0
2612,1.0,0.0
3470,1.1,2.1
2368,1.6,0.0
3799,0.7,0.0
3483,1.5,-0.0
2012,1.5,-0.0
3579,1.3,1.5
3450,2.4,4.2
3456,0.9,2.1
2481,0.8,-0.0
2478,2.1,1.6
3263,1.1,0.0
3702,1.3,0.0
3309,0.5,-0.0
2002,1.6,-0.0
2891,1.7,0.0
2828,1.2,0.0
3893,0.9,0.0
2391,0.4,3.6
3115,0.6,0.0
3918,1.8,0.0
3536,2.0,-0.0
3977,0.3,2.1
2788,1.3,0.0
2040,0.6,-0.0
3710,1.0,0.0
3492,1.1,0.0
3526,0.9,0.0
3994,0.4,1.3
3266,0.8,0.0
3595,2.1,-0.0
3192,2.0,0.0
2231,1.4,2.3
3677,2.0,0.0
2148,1.4,0.0
3914,0.6,0.0
2419,2.0,2.1
2879,0.3,2.3
2343,0.7,0.0
3329,2.0,0.0
3629,0.4,2.6
3731,1.3,-0.0
2339,0.8,0.0
2990,1.3,-0.0
3690,1.7,-0.0
2091,1.2,0.0
2432,0.1,1.0
2233,0.3,2.1
2414,1.2,-0.0
3416,1.9,-0.0
2560,1.9,0.0
2748,1.3,-0.0
2669,1.8,4.7
2910,0.1,1.9
2904,1.2,-0.0
2877,1.0,0.0
3491,2.4,-0.0
2446,1.1,0.0
3106,1.9,0.0
2184,1.7,-0.0
3920,1.5,0.0
3938,0.9,2.1
2863,1.1,-0.0
3488,1.8,3.0
3149,0.6,0.0
2503,2.3,1.6
3754,1.2,-0.0
3734,0.7,2.6
3570,0.7,1.3
2021,0.7,3.1
2165,0.5,0.0
2330,1.8,0.0
2459,1.5,-0.0
3179,2.8,2.1
2811,1.1,0.0
3142,1.1,0.0
2498,1.1,4.2
2824,1.0,0.0
3525,1.2,-0.0
2906,1.2,-0.0
2450,1.0,-0.0
2965,0.8,0.0
3315,1.1,-0.0
3739,0.4,1.3
3039,2.0,0.0
2335,1.0,-0.0
2106,1.3,0.0
2437,1.1,-0.0
2596,2.0,-0.0
3269,1.5,2.8
3612,0.8,2.1
3259,1.0,0.0
2149,1.3,-0.0
2308,0.0,3.1
