ix,goal_cost,intv_cost
3887,1.0,0.1
2353,1.0,1.0
3662,1.0,2.5
3872,1.0,4.2
3203,1.0,2.3
2488,1.0,2.9
2134,1.0,1.7000000000000002
2326,1.0,4.5
3271,1.0,1.7
2677,1.0,3.5
3893,1.0,3.2
3902,1.0,4.0
2178,1.0,1.4
2551,1.0,0.4
3780,1.0,2.6
3740,1.0,2.2
3305,1.0,1.3
3206,1.0,2.4
2022,1.0,0.7
3361,1.0,0.6
2278,1.0,1.5
3293,1.0,4.4
2496,1.0,0.9
2438,1.0,0.2
2445,1.0,3.2
2448,1.0,0.9
3460,1.0,1.7
2876,1.0,1.9
2487,1.0,1.1
2473,1.0,3.6
2177,1.0,0.2
2471,1.0,0.2
3842,1.0,0.1
3238,1.0,2.5
2943,1.0,3.0
3166,1.0,0.3
2800,1.0,5.1
2138,1.0,1.1
2824,1.0,0.7
2462,1.0,1.7
3174,1.0,2.4
2717,1.0,1.0
3891,1.0,5.0
3219,1.0,1.0
2582,1.0,3.0
2740,1.0,2.9
2775,1.0,1.4000000000000001
2771,1.0,3.0
3013,1.0,3.3
2971,1.0,1.8
3547,1.0,1.6
3729,1.0,3.2
3185,1.0,0.3
2568,1.0,3.4
3329,1.0,5.3
2004,1.0,2.2
2791,1.0,1.2
2419,1.0,1.8
3429,1.0,2.2
2940,1.0,1.7
2110,1.0,7.5
2533,1.0,0.9
3378,1.0,3.3000000000000003
3822,1.0,1.9
3341,1.0,1.9
2309,1.0,1.8
2888,1.0,0.2
3709,1.0,4.3
3715,1.0,0.2
3482,1.0,1.4000000000000001
2767,1.0,0.7
3896,1.0,0.9
2820,1.0,3.1
3798,1.0,2.6
3007,1.0,3.1
3523,1.0,1.8
3251,1.0,3.3000000000000003
2919,1.0,3.5
3445,1.0,4.1
2614,1.0,0.2
3939,1.0,3.7
3360,1.0,3.8
2269,1.0,1.3
3153,1.0,0.4
3267,1.0,1.3
2695,1.0,2.5
3224,1.0,1.2
3292,1.0,2.4
2566,1.0,1.7
2079,1.0,1.4
3771,1.0,3.0
2337,1.0,3.3
2666,1.0,2.9
3779,1.0,2.0
2894,1.0,0.8
3449,1.0,0.3
2759,1.0,1.2000000000000002
3246,1.0,2.7
2937,1.0,2.5
3640,1.0,2.0
3053,1.0,0.4
2239,1.0,0.1
3602,1.0,3.5
2187,1.0,2.0
2463,1.0,0.7
2983,1.0,3.2
3027,1.0,2.7
2001,1.0,2.9
3167,1.0,2.6
2580,1.0,0.8
3237,1.0,4.9
3458,1.0,2.9
2376,1.0,6.199999999999999
2071,1.0,0.4
2968,1.0,6.4
2726,1.0,0.8
3813,1.0,1.7
3370,1.0,2.1
2531,1.0,1.9
3910,1.0,2.6
2988,1.0,1.4
3148,1.0,1.7
2909,1.0,4.2
3337,1.0,2.6
3416,1.0,0.2
2605,1.0,0.1
2573,1.0,1.7
2503,1.0,3.2
2863,1.0,4.1
2522,1.0,2.2
3353,1.0,1.1
3223,1.0,3.3
3161,1.0,0.3
3119,1.0,2.1
3346,1.0,2.2
2857,1.0,1.0
2569,1.0,4.1
2737,1.0,2.2
3925,1.0,2.7
2428,1.0,4.0
2074,1.0,4.5
3232,1.0,0.3
3573,1.0,1.0
3286,1.0,3.2
2710,1.0,1.5
2902,1.0,1.4
2720,1.0,7.199999999999999
3539,1.0,1.1
2866,1.0,2.0
3730,1.0,2.9
2636,1.0,0.5
3388,1.0,2.9
3234,1.0,0.1
3218,1.0,0.7999999999999999
2745,1.0,5.6
2027,1.0,5.6
2019,1.0,4.0
3297,1.0,0.7
3968,1.0,3.3000000000000003
3810,1.0,2.5
3575,1.0,2.1
2676,1.0,6.5
3179,1.0,8.1
2248,1.0,3.3
2617,1.0,1.5
2285,1.0,0.7
3804,1.0,2.6
3070,1.0,1.5
2108,1.0,2.0
2273,1.0,1.1
3865,1.0,0.2
2812,1.0,1.8
3644,1.0,0.9
3270,1.0,4.6
2354,1.0,3.2
3510,1.0,2.5
3569,1.0,3.2
3507,1.0,0.1
2356,1.0,4.4
3738,1.0,3.1
3033,1.0,0.4
2181,1.0,1.6
2785,1.0,2.2
3883,1.0,1.9
2993,1.0,5.2
2544,1.0,2.0
2253,1.0,0.3
2590,1.0,3.8
3105,1.0,5.0
2821,1.0,1.8
2155,1.0,1.8
2107,1.0,3.0
2262,1.0,2.5
3290,1.0,2.5
3616,1.0,2.1
2226,1.0,2.0
2029,1.0,2.4
2149,1.0,0.5
3162,1.0,1.3
2652,1.0,0.1
