,y
3868,0.0
2865,0.0
2908,1.0
3864,0.0
3815,1.0
2364,0.0
3462,0.0
3252,0.0
3945,0.0
3583,0.0
3935,1.0
2113,0.0
3914,0.0
2643,0.0
2491,0.0
2216,0.0
3842,0.0
2551,1.0
3781,0.0
3735,0.0
2863,0.0
2360,0.0
2459,0.0
2189,1.0
2251,1.0
3535,0.0
2809,0.0
2474,0.0
3788,1.0
3476,0.0
3135,0.0
2325,1.0
2693,1.0
3399,1.0
3025,0.0
3795,0.0
3062,1.0
2276,0.0
3117,0.0
2303,0.0
3668,1.0
2918,0.0
3433,0.0
2452,0.0
2725,0.0
2845,0.0
3979,1.0
3080,0.0
3491,1.0
2627,1.0
2208,1.0
3633,1.0
3701,0.0
3619,1.0
3459,0.0
3393,0.0
2581,1.0
3785,1.0
3022,0.0
2368,0.0
2439,0.0
2536,0.0
2357,0.0
3271,1.0
3167,0.0
2322,1.0
3651,0.0
3570,1.0
2700,0.0
2597,0.0
2366,0.0
3892,1.0
2746,0.0
2104,0.0
2341,1.0
3392,0.0
3700,0.0
2867,0.0
3508,1.0
3836,0.0
3494,1.0
3605,0.0
3790,0.0
2682,0.0
2658,0.0
3685,0.0
2057,0.0
2495,0.0
2741,0.0
2600,0.0
2808,1.0
2635,1.0
3189,0.0
3314,0.0
3663,0.0
2315,0.0
3116,0.0
3637,0.0
2101,0.0
3427,0.0
2737,1.0
3749,1.0
3077,0.0
3910,0.0
3240,0.0
3734,1.0
2698,0.0
3336,0.0
3289,0.0
3415,0.0
2051,0.0
2738,0.0
3944,1.0
3047,0.0
2129,0.0
3372,0.0
2687,0.0
3260,0.0
3199,0.0
2796,0.0
2757,1.0
2032,1.0
2196,1.0
2058,0.0
3978,0.0
2664,0.0
2972,0.0
2282,0.0
3357,0.0
2511,1.0
2486,0.0
2087,1.0
3533,0.0
3625,0.0
2369,1.0
3334,1.0
3105,1.0
3428,0.0
2149,0.0
2726,0.0
3902,1.0
2872,0.0
2059,0.0
2759,0.0
2756,1.0
2178,0.0
3992,0.0
2933,0.0
2751,1.0
3264,0.0
2561,0.0
3387,0.0
2082,1.0
3821,0.0
2307,0.0
2787,1.0
3480,0.0
3590,1.0
3099,0.0
3406,1.0
2454,0.0
3213,0.0
3422,1.0
2188,1.0
3039,0.0
2642,1.0
2747,0.0
2906,0.0
3009,1.0
2692,0.0
3968,0.0
2110,0.0
2127,0.0
3487,0.0
2887,0.0
3783,1.0
3702,0.0
3635,0.0
3762,0.0
3974,1.0
2105,1.0
3860,0.0
3445,0.0
3175,0.0
3601,0.0
3720,0.0
2984,0.0
3130,0.0
2703,0.0
2968,0.0
3553,1.0
2702,0.0
3730,1.0
2739,0.0
2168,0.0
3832,1.0
2864,0.0
3817,0.0
2346,0.0
3545,0.0
