,y_hat
888,False
575,False
565,False
603,False
541,False
738,False
804,False
961,False
982,False
553,False
600,False
793,False
946,False
604,False
729,False
537,False
852,False
529,False
613,False
673,False
908,False
797,False
794,False
962,False
707,False
809,False
670,False
559,False
520,False
760,False
570,False
653,False
871,False
527,False
761,False
579,False
841,False
660,False
605,False
623,False
706,False
778,False
815,False
702,False
588,False
832,False
975,False
654,False
546,False
835,False
567,False
580,False
956,False
906,False
636,False
635,False
566,False
808,False
977,False
622,False
933,False
627,False
662,False
712,False
967,False
769,False
953,False
998,False
853,False
918,False
845,False
754,False
828,False
695,False
643,False
770,False
786,False
747,False
846,False
939,False
556,False
773,False
838,False
666,False
971,False
597,False
930,False
874,False
903,False
663,False
847,False
552,False
825,False
531,False
727,False
787,False
878,False
860,False
865,False
972,False
