,y
380,1.0
322,0.0
391,0.0
338,0.0
366,0.0
445,0.0
487,0.0
411,0.0
498,0.0
254,0.0
424,1.0
292,0.0
410,0.0
347,1.0
491,0.0
266,1.0
388,1.0
464,0.0
378,0.0
265,1.0
386,1.0
273,0.0
357,0.0
310,1.0
251,0.0
420,1.0
465,1.0
334,0.0
364,0.0
351,1.0
394,0.0
490,1.0
342,0.0
442,0.0
318,0.0
281,0.0
488,1.0
257,0.0
332,0.0
494,1.0
261,0.0
291,0.0
283,1.0
361,0.0
414,1.0
484,0.0
331,1.0
354,0.0
440,0.0
349,0.0
298,0.0
309,0.0
369,0.0
475,0.0
277,0.0
469,0.0
270,0.0
497,0.0
373,1.0
358,1.0
264,0.0
389,0.0
305,0.0
301,0.0
439,0.0
399,1.0
457,1.0
385,1.0
403,1.0
449,1.0
446,1.0
444,1.0
280,1.0
453,0.0
330,1.0
408,0.0
290,0.0
382,0.0
466,0.0
259,0.0
300,0.0
430,0.0
317,1.0
350,0.0
462,0.0
341,0.0
303,0.0
316,0.0
451,0.0
299,0.0
393,1.0
326,1.0
401,0.0
419,1.0
372,0.0
390,0.0
493,0.0
435,0.0
407,0.0
431,0.0
