,0
899,1.0
867,0.0
569,0.0
627,0.0
818,0.0
987,0.0
870,1.0
596,0.0
718,0.0
830,1.0
806,0.0
731,0.0
608,1.0
877,0.0
769,1.0
662,1.0
744,1.0
783,1.0
941,0.0
746,0.0
545,0.0
633,0.0
875,0.0
883,0.0
839,1.0
556,1.0
593,1.0
829,0.0
863,0.0
913,0.0
760,1.0
842,1.0
794,1.0
617,0.0
708,0.0
522,1.0
509,1.0
679,0.0
909,0.0
511,0.0
799,0.0
612,0.0
963,1.0
690,0.0
955,0.0
765,0.0
836,0.0
977,1.0
984,0.0
570,0.0
754,0.0
688,0.0
620,0.0
700,1.0
660,0.0
642,0.0
871,1.0
816,0.0
891,0.0
736,0.0
952,0.0
933,1.0
743,0.0
734,0.0
631,1.0
945,0.0
625,1.0
776,1.0
523,1.0
611,1.0
775,1.0
514,0.0
654,0.0
752,1.0
928,0.0
822,0.0
666,1.0
628,0.0
554,0.0
542,1.0
607,0.0
910,0.0
685,1.0
758,1.0
974,0.0
725,0.0
951,0.0
980,0.0
533,0.0
661,0.0
772,0.0
756,0.0
985,0.0
914,1.0
665,0.0
647,0.0
780,0.0
844,1.0
669,0.0
750,0.0
