,x1,x2,x3
0,0.4239335,0.069395155,0.3584587
1,3.6663997,4.597398,8.308059
2,-0.599369,-0.5454521,-1.1884613
3,-0.2619125,-0.7885488,-0.986715
4,-0.17713633,1.2455527,0.8301668
5,0.90463424,1.3347328,2.2381942
6,-0.9158113,0.17845273,-0.68399656
7,1.2107999,1.0696082,2.1761367
8,0.8637425,1.783611,2.7763963
9,0.976663,1.7553258,2.768312
10,-0.88542926,-1.0476652,-1.9915959
11,1.0461167,0.6360347,1.7431214
12,-1.360834,-0.32379234,-1.5524125
13,-1.3607632,0.39170372,-0.8775546
14,0.28840637,0.26689053,0.5773592
15,-0.74551445,-0.18577307,-0.78295094
16,0.7525174,0.87038094,1.6690629
17,-0.70770586,-0.29246104,-0.8994203
18,0.47792187,1.135438,1.5983659
19,-1.1511551,0.05648446,-0.8797205
20,-0.49749744,-2.2277236,-2.8052065
21,1.8384029,0.87083197,2.7249317
22,-0.1029677,-0.72662425,-0.8540338
23,-0.0031571926,-1.6798333,-1.7368103
24,0.46291393,0.486078,0.88017875
25,-2.4235141,-2.6300762,-5.1770496
26,0.053246573,0.08130801,0.2346533
27,-0.98966575,0.304245,-0.6179731
28,-1.1869607,-0.29650438,-1.768611
29,0.05898116,-1.7631849,-1.7235608
30,0.6727327,0.24810559,0.91464174
31,-2.4699063,-2.3812373,-4.8489466
32,-0.6811539,0.13188529,-0.40444207
33,-0.43011937,-0.87285614,-1.3545556
34,-1.0667163,-1.6400425,-2.955197
35,0.42749983,1.9850621,2.3316107
36,-1.6557736,-0.9028644,-2.6608288
37,-1.0549968,-3.221506,-4.4268856
38,-0.10078252,0.30428022,0.30490598
39,0.32429293,2.1155448,2.512701
40,-0.9308789,0.89762247,0.12371035
41,-1.4778498,-1.5146763,-2.955387
42,0.9413981,1.7880056,2.7756326
43,0.14323056,-0.60970587,-0.2034893
44,1.1367779,2.2411175,3.491045
45,0.34784582,0.18389381,0.49123967
46,-0.7499793,0.41893297,-0.21515602
47,2.45067,4.335301,6.7211223
48,0.8516138,0.72735214,1.4285197
49,0.051473077,0.4992877,0.31167233
50,1.596159,1.4827893,3.1420496
51,-1.1777802,-1.6825049,-2.8340607
52,0.9573472,1.4603941,2.4973054
53,1.0943097,1.595306,2.8761814
54,1.4364344,1.7858622,3.0919657
55,0.99930984,1.1991216,2.3686452
56,-0.5830335,0.054064333,-0.5487032
57,-0.71195334,-0.52855223,-1.2773405
58,2.142651,1.6651517,3.7209644
