,x1,x2
267,0.61,2.02
377,1.44,1.17
268,2.83,0.0
353,2.4600000381469727,2.9600000381469727
447,1.38,0.0
464,1.27,1.58
277,0.48,1.26
289,1.53,1.47
371,0.38999998569488525,1.8899999856948853
297,2.9600000381469727,0.5299999713897705
253,0.18,0.45
441,1.78,3.0
401,0.1,2.03
476,1.53,1.27
287,0.09,0.11
388,0.64,1.53
499,1.33,1.42
288,1.3799999952316284,2.1500000953674316
319,2.06,0.71
462,-0.0,-0.03
451,0.699999988079071,1.440000057220459
482,1.42,3.95
458,1.0,1.01
446,0.87,0.92
375,2.1600000858306885,0.18000000715255737
357,1.34,0.61
352,1.62,2.73
299,1.05,0.6
323,1.87,1.25
271,-0.05,0.22
412,2.93,0.84
427,1.47,0.27
301,1.53,0.0
494,1.78,1.85
460,1.309999942779541,3.0899999141693115
330,0.24,3.75
386,1.33,0.0
493,0.0,1.63
425,0.7300000190734863,1.6699999570846558
346,1.59,0.05
372,0.7,1.4
351,-0.09000000357627869,1.7400000095367432
385,0.38,-0.03
498,1.64,0.0
404,3.1,2.63
349,2.01,1.91
333,0.17,0.0
316,0.83,1.74
317,3.59,0.0
396,0.6,1.18
497,0.52,1.46
424,0.79,0.93
366,2.19,-0.0
265,1.66,1.43
326,1.21,2.5
273,1.25,1.64
419,1.71,1.11
389,1.15,1.53
443,1.12,0.01
387,1.809999942779541,2.5899999141693115
432,1.2799999713897705,1.4800000190734863
483,2.39,1.23
395,1.38,2.59
260,1.24,1.09
406,0.0,0.5
384,2.61,3.64
467,1.33,4.27
445,0.35,2.21
348,1.309999942779541,1.590000033378601
306,0.77,3.45
408,1.22,2.6
407,2.43,4.22
355,2.2,0.0
313,1.25,2.62
320,0.95,2.34
488,1.0399999618530273,3.5199999809265137
490,0.23,0.41
259,2.0199999809265137,2.799999952316284
402,0.0,2.509999990463257
324,0.33,0.74
365,0.53,0.01
311,1.13,1.35
334,1.86,2.64
393,1.08,1.62
339,1.36,2.24
381,2.09,2.09
342,1.27,0.0
340,1.07,1.15
254,1.11,1.45
455,1.64,0.75
479,2.94,2.63
468,0.800000011920929,3.0899999141693115
383,1.05,1.2
261,2.71,3.98
278,0.0,2.08
421,0.77,0.67
251,2.130000114440918,1.8600000143051147
350,1.23,0.84
496,0.24,0.58
302,1.92,1.63
