,y_hat
322,False
431,False
345,False
371,False
362,False
424,False
459,False
447,False
495,False
364,False
268,False
398,False
293,False
392,False
426,False
397,False
334,False
381,False
279,False
287,False
290,False
333,False
477,False
308,False
396,False
385,False
285,False
383,False
393,False
296,False
492,False
253,False
309,False
300,False
273,False
331,False
338,False
307,False
471,False
281,False
430,False
305,False
420,False
445,False
284,False
315,False
366,False
368,False
444,False
301,False
458,False
386,False
370,False
258,False
288,False
429,False
274,False
255,False
452,False
310,False
354,False
416,False
412,False
353,False
302,False
443,False
339,False
496,False
317,False
269,False
357,False
367,False
472,False
375,False
407,False
259,False
363,False
489,False
294,False
335,False
266,False
488,False
372,False
299,False
340,False
303,False
391,False
250,False
319,False
382,False
401,False
442,False
450,False
448,False
388,False
487,False
349,False
323,False
379,False
441,False
