r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,0.9995,,0.9959999918937683,0.007999999821186066,0.54585,0.0,0.0,0.0,0.0015811388300841912,,0.0043715936390300485,0.005868938822705328,0.02098418716822528
individualized,acceptance,0.85,0.85,1.0,1.0,,0.9969999849796295,0.0004999999888241291,0.546,0.0,0.0,0.0,0.0,,0.004242607918896735,0.0015811387947429827,0.021771541057077258
individualized,acceptance,0.9,0.9,1.0,1.0,,0.9969999849796295,0.0004999999888241291,0.5463,0.0,0.0,0.0,0.0,,0.004242607918896735,0.0015811387947429827,0.022395684108030004
individualized,acceptance,0.95,0.95,1.0,1.0,,0.9969999849796295,0.0,0.5445,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.0,,0.004242607918896735,0.0,0.01961292091114086
subpopulation,acceptance,0.75,0.75,1.0,0.867,,0.8648000001907349,0.015999999828636646,0.48825,0.0,0.0,0.0,0.03787406031104196,,0.036008643323126414,0.007378647961237784,0.02705267495502474
subpopulation,acceptance,0.85,0.85,1.0,0.95,,0.9466000199317932,0.009999999776482582,0.52495,0.0,0.0,0.0,0.015456030825826155,,0.015385434723778998,0.005270462649143276,0.012685183833468427
subpopulation,acceptance,0.9,0.9,1.0,0.9744999999999999,,0.9714999973773957,0.008499999810010195,0.5327999999999999,0.0,0.0,0.0,0.010394977419675126,,0.010772925244586385,0.0024152294037136546,0.01819676405909089
subpopulation,acceptance,0.95,0.95,1.0,0.9894999999999999,,0.9865000009536743,0.0024999999441206455,1.9806436598265575,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.005502524673073064,,0.007337109265677478,0.002635231324571638,0.025922498109621613
individualized,counterfactual,0.75,0.75,1.0,1.0,,0.9969999849796295,0.0,0.5445,0.0,0.0,0.0,0.0,,0.004242607918896735,0.0,0.01961292091114086
individualized,counterfactual,0.85,0.85,1.0,1.0,,0.9969999849796295,0.0,0.5445,0.0,0.0,0.0,0.0,,0.004242607918896735,0.0,0.01961292091114086
individualized,counterfactual,0.9,0.9,1.0,1.0,,0.9969999849796295,0.0,0.5445,0.0,0.0,0.0,0.0,,0.004242607918896735,0.0,0.01961292091114086
individualized,counterfactual,0.95,0.95,1.0,1.0,,0.9969999849796295,0.0,1.7279526317732103,1.1702778228589004e-16,1.1702778228589004e-16,0.0,0.0,,0.004242607918896735,0.0,0.034124787292501596
individualized,improvement,0.75,0.75,0.944,0.7772086946393646,0.7772086946393646,0.7772086918354034,0.7772086918354034,1.236962165243548,0.0,0.0,0.01048808848170147,0.03370409122630344,0.03370409122630344,0.033704090903465794,0.033704090903465794,0.035315308380292044
individualized,improvement,0.85,0.85,0.9640000000000001,0.8547894346056033,0.8547894346056033,0.8547894477844238,0.8547894418239593,1.4372448483952662,0.0,0.0,0.008432740427115686,0.02319884767042641,0.02319884767042641,0.023198839101061068,0.023198843264233583,0.04319530885869368
individualized,improvement,0.9,0.9,0.9775,0.8910685384045571,0.8910685384045571,0.8912695586681366,0.8910685360431672,1.6299882175283376,0.0,0.0,0.009501461875826157,0.021279312126239527,0.021279312126239527,0.021006333861697417,0.021279317076620997,0.039529926152498965
individualized,improvement,0.95,0.95,0.9884999999999999,0.9463727575204102,0.9463727575204102,0.9463727653026581,0.9463727653026581,0.5444500000000001,1.1702778228589004e-16,1.1702778228589004e-16,0.007090682462060889,0.010483315200593821,0.010483315200593821,0.010483324004926296,0.010483311082103805,0.019290829715466102
subpopulation,improvement,0.75,0.75,0.943,0.590804053071681,,0.5910157024860382,0.5908040463924408,1.0508856942615303,0.0,0.0,0.010593499054713757,0.029649787568645912,,0.029646070570610212,0.029649794318313633,0.037030072089553355
subpopulation,improvement,0.85,0.85,0.9640000000000001,0.7464027234409661,,0.7465068936347962,0.7464027285575867,1.2770329542204135,0.0,0.0,0.006992058987801017,0.03139806776056571,,0.03143223465896888,0.03139806639406515,0.04647721991257498
subpopulation,improvement,0.9,0.9,0.9789999999999999,0.8146278285246519,,0.8148303806781769,0.8146278321743011,1.4342747574450714,0.0,0.0,0.009067647005823637,0.025087041568672763,,0.02498312736048044,0.025087053141923662,0.04523093894285128
subpopulation,improvement,0.95,0.95,0.9884999999999999,0.8988140980252372,,0.8990150988101959,0.8988140940666198,0.53945,1.1702778228589004e-16,1.1702778228589004e-16,0.007090682462060889,0.012999810625662144,,0.013112941118984348,0.012999808480429007,0.018612197314903184
