ix,goal_cost,intv_cost
12252,1.0,1.0
12693,1.0,0.1
15064,1.0,0.1
13004,1.0,0.6
15429,1.0,1.0
17163,1.0,0.9
14368,1.0,0.5
10447,1.0,0.1
13611,1.0,1.0
19090,1.0,0.9
11424,1.0,0.5
14883,1.0,0.2
12270,1.0,0.9
15325,1.0,1.0
15324,1.0,0.30000000000000004
14347,1.0,0.4
14077,1.0,0.2
11092,1.0,0.2
14568,1.0,0.2
12085,1.0,0.6
18907,1.0,0.3
10839,1.0,0.7
18090,1.0,0.7
13679,1.0,0.1
10358,1.0,0.7
18108,1.0,0.3
16514,1.0,0.8
18601,1.0,0.9
13333,1.0,0.2
10889,1.0,0.1
15176,1.0,0.8
13928,1.0,0.8
14029,1.0,1.0
16692,1.0,0.9
17933,1.0,1.0
14645,1.0,1.0
16468,1.0,0.1
14078,1.0,1.0
15973,1.0,0.2
12568,1.0,0.3
19961,1.0,0.2
14846,1.0,0.1
10898,1.0,0.4
11373,1.0,0.5
12627,1.0,1.0
18120,1.0,0.7
11075,1.0,0.3
17394,1.0,0.3
19990,1.0,0.8
16224,1.0,0.9
16706,1.0,0.6
14872,1.0,0.7
13646,1.0,1.0
12076,1.0,1.0
17082,1.0,0.9
17754,1.0,0.3
11853,1.0,0.2
16278,1.0,0.2
18190,1.0,0.3
13529,1.0,0.1
10974,1.0,1.0
13688,1.0,0.5
12198,1.0,0.1
15607,1.0,0.6
15245,1.0,0.9
14637,1.0,0.6
19611,1.0,0.4
19709,1.0,0.7
17548,1.0,0.4
19036,1.0,0.7
11870,1.0,1.0
19670,1.0,1.0
16959,1.0,0.5
15970,1.0,0.1
14916,1.0,0.5
10878,1.0,0.1
14252,1.0,0.1
10795,1.0,0.6
15392,1.0,0.7
19389,1.0,0.9
17639,1.0,0.1
12086,1.0,1.0
17708,1.0,0.9
16038,1.0,0.8
10866,1.0,0.7
11183,1.0,0.8
11091,1.0,0.6
14943,1.0,0.7
10317,1.0,1.0
14204,1.0,0.5
17151,1.0,0.4
13241,1.0,0.5
10498,1.0,1.0
14953,1.0,0.6
10038,1.0,0.5
10544,1.0,0.4
14274,1.0,0.5
10079,1.0,1.0
13845,1.0,1.0
10164,1.0,0.6
10962,1.0,0.6
10048,1.0,0.7
13203,1.0,1.0
16565,1.0,0.4
13183,1.0,1.0
13201,1.0,0.5
13404,1.0,0.2
16602,1.0,0.2
19338,1.0,0.7
11597,1.0,0.1
18477,1.0,0.5
17677,1.0,0.6
10813,1.0,1.0
14608,1.0,0.4
13505,1.0,0.8
14983,1.0,0.3
15725,1.0,0.1
18578,1.0,0.1
14067,1.0,0.2
19914,1.0,0.9
14549,1.0,0.6
19272,1.0,0.2
17298,1.0,0.6
13632,1.0,0.5
11242,1.0,0.5
18583,1.0,0.4
17857,1.0,0.6
12332,1.0,0.5
19631,1.0,0.3
17789,1.0,0.9
12109,1.0,0.1
12932,1.0,0.9
16011,1.0,0.3
13596,1.0,0.7
15452,1.0,0.5
13206,1.0,0.7
14798,1.0,1.0
18616,1.0,0.4
18000,1.0,0.2
14336,1.0,0.7
17784,1.0,0.3
16964,1.0,0.6
14915,1.0,0.3
13011,1.0,0.1
10569,1.0,1.0
16265,1.0,1.0
15121,1.0,0.1
17967,1.0,0.8
19224,1.0,1.0
19160,1.0,0.1
14977,1.0,0.7
14660,1.0,0.6
12994,1.0,0.5
18502,1.0,0.7
14205,1.0,0.6
13069,1.0,1.0
14774,1.0,0.8
11178,1.0,0.5
10363,1.0,0.4
13205,1.0,1.0
18148,1.0,0.2
13361,1.0,0.3
13507,1.0,0.3
11727,1.0,0.7
10065,1.0,1.0
18397,1.0,0.7
16834,1.0,0.9
15574,1.0,0.9
10900,1.0,0.8
10319,1.0,0.9
19000,1.0,0.4
10327,1.0,0.8
16319,1.0,1.0
19755,1.0,1.0
15241,1.0,0.2
18311,1.0,1.0
11819,1.0,0.8
16999,1.0,0.1
19271,1.0,0.9
10751,1.0,0.6
10053,1.0,0.5
16216,1.0,0.2
16065,1.0,0.7
13884,1.0,0.2
16146,1.0,0.6
11511,1.0,0.9
18560,1.0,0.7
10945,1.0,0.4
11050,1.0,0.9
16401,1.0,0.7
19845,1.0,0.5
11155,1.0,0.2
12810,1.0,0.1
10073,1.0,0.4
16402,1.0,0.7999999999999999
11914,1.0,0.4
12271,1.0,0.6
17117,1.0,1.0
15019,1.0,0.8
11688,1.0,0.8
