,u_x1,u_x2,u_x3,u_y
2000,-0.05401608,2.1922398,0.05616964,0.36120307
2001,0.40566906,-0.3740695,-0.01400585,0.8746655
2002,0.9149434,-0.46519268,-0.16030052,0.07519984
2003,0.78429663,0.31043112,-0.039019924,0.8500428
2004,-0.3478282,-0.4906289,-0.037834577,0.5302043
2005,0.012974016,-1.4535443,-0.055821635,0.84910333
2006,-0.8121228,-1.1499208,-0.13370065,0.73373866
2007,0.21620551,-0.23640397,-0.12569705,0.1865983
2008,0.6826132,0.7165225,0.054473616,0.15407765
2009,-0.09078175,-0.19045562,0.014163009,0.24418914
2010,-1.5351049,-2.3635347,-0.008718207,0.55793095
2011,1.2233771,0.91020167,-0.18302828,0.12102151
2012,-0.47849855,-0.9104506,0.060415693,0.05124533
2013,-0.103101686,-1.7173177,-0.09372248,0.5343368
2014,1.1985651,-0.35845777,-0.11075937,0.74330604
2015,0.3776456,-0.46749827,-0.021082895,0.5532085
2016,-1.9222251,-0.13902898,-0.13384351,0.8956065
2017,-0.95697665,-0.10475016,-0.077080764,0.098976254
2018,-1.0367401,-0.11919163,0.15274005,0.6472
2019,1.268115,-1.2059114,0.06625061,0.39799273
2020,-1.0510402,-0.4494554,0.01808664,0.5329101
2021,-0.16788405,0.050505158,-0.17622016,0.84466755
2022,0.097219534,-0.065007105,-0.15847836,0.7597356
2023,-2.2156107,-1.0210133,-0.04809412,0.21900105
2024,2.0204859,1.0406013,0.058708597,0.0396626
2025,-1.0876046,-0.35474166,-0.01041129,0.6405786
2026,0.0017086903,-0.47524035,0.02339656,0.026922345
2027,-1.0671835,-0.042671464,0.0832697,0.09873879
2028,0.8682897,-1.0475627,0.052484144,0.6638073
2029,-0.67789644,-1.2493119,-0.099109605,0.48419702
2030,0.08906576,-0.23960675,-0.18413831,0.467301
2031,1.0015885,-0.20416845,0.09955737,0.33747625
2032,0.46830487,1.0947841,-0.1250069,0.16484582
2033,-0.2063062,-0.82295716,0.046667267,0.63742304
2034,-1.0542121,0.14187336,-0.10901036,0.0660795
2035,-0.62469786,0.25040808,-0.21709345,0.8185686
2036,-0.11579586,-0.36667687,0.05787475,0.3334179
2037,-0.22190072,0.9592859,-0.029332554,0.24980116
2038,-1.2290277,-0.48459747,0.09459168,0.21517348
2039,-0.9288034,0.2185724,-0.12877142,0.7298485
2040,-0.25625172,0.2349672,-0.0668716,0.4529673
2041,1.1354083,-0.012822358,0.126335,0.904083
2042,1.1944844,1.2650316,0.056596726,0.77321374
2043,-0.3543112,0.53453326,-0.08116001,0.59869015
2044,1.7605841,-1.3742541,0.047573667,0.21443462
2045,1.4895153,-0.87719905,-0.06354195,0.74091387
2046,-0.9577038,1.43581,0.04918997,0.9144561
2047,0.991958,-0.6684293,-0.007828765,0.7823756
2048,1.2443755,0.021054227,-0.19253413,0.6269138
2049,0.49064758,1.305375,0.026205584,0.34213245
2050,0.8609562,-0.20371784,0.017838934,0.2621224
