,0
1303,0.0
1992,0.0
1227,0.0
1030,0.0
1319,0.0
1661,0.0
1660,0.0
1189,0.0
1327,0.0
1883,0.0
1216,0.0
1567,0.0
1254,0.0
1177,0.0
1998,0.0
1742,0.0
1977,0.0
1746,0.0
1607,0.0
1677,0.0
1257,0.0
1312,0.0
1077,0.0
1594,0.0
1827,0.0
1855,0.0
1569,0.0
1649,0.0
1014,0.0
1687,0.0
1427,0.0
1806,0.0
1150,0.0
1070,0.0
1060,0.0
1568,0.0
1879,0.0
1761,0.0
1625,0.0
1276,0.0
1711,0.0
1201,0.0
1902,0.0
1985,0.0
1081,0.0
1884,0.0
1707,0.0
1210,0.0
1971,0.0
1492,0.0
1205,0.0
1284,0.0
1040,0.0
1287,0.0
1557,0.0
1664,0.0
1331,0.0
1642,0.0
1440,0.0
1892,0.0
1214,0.0
1814,0.0
1591,0.0
1026,0.0
1962,0.0
1084,0.0
1370,0.0
1923,0.0
1667,0.0
1766,0.0
1900,0.0
1563,0.0
1447,0.0
1459,0.0
1012,0.0
1505,0.0
1858,0.0
1439,0.0
1619,0.0
1438,0.0
1575,0.0
1178,0.0
1685,0.0
1133,0.0
1302,0.0
1895,0.0
1206,0.0
1931,0.0
1433,0.0
1437,0.0
1659,0.0
1504,0.0
1313,0.0
1198,0.0
1831,0.0
1344,0.0
1982,0.0
1093,0.0
1696,0.0
1896,0.0
