,x1,x2
3558,2.3,4.7
3468,2.1,0.0
3171,2.5,-0.0
3493,3.2,0.0
2690,2.7,4.6
3447,3.1,1.8
2278,2.6,-0.0
2688,2.6,-0.0
3533,1.7,-0.0
2428,1.2,2.8
3400,2.2,3.5
3454,3.9,0.0
3369,2.3,-0.0
2005,2.9,0.0
3909,3.8,0.0
3629,1.5,3.3
3539,3.2,-0.0
3834,2.0,0.0
3638,1.6,-0.0
3430,1.3,1.0
3093,3.5,0.0
3502,2.0,2.5
3143,2.3,0.0
2684,2.7,3.9
3405,2.0,2.3
3756,2.8,0.0
3067,1.6,0.0
3032,1.4,0.0
2800,1.6,0.0
3395,2.6,1.3
3391,3.3,-0.0
2840,1.6,0.0
3633,2.1,-0.0
3910,2.7,-0.0
3496,2.8,-0.0
3267,3.4,4.5
3870,2.2,0.0
2685,2.8,0.0
2078,0.8,6.2
2509,2.8,-0.0
2492,1.4,0.0
2831,1.4,-0.0
3317,2.1,0.0
2880,3.7,0.0
3765,2.5,-0.0
2222,0.8,2.8
2566,2.2,0.0
3600,2.6,-0.0
3564,1.7,-0.0
3396,2.0,-0.0
3482,1.8,-0.0
3596,1.3,2.4
2432,2.4,-0.0
3187,2.3,-0.0
3614,3.0,1.8
3882,2.1,1.7
3298,2.0,3.5
3577,2.3,-0.0
3384,0.1,4.7
2185,0.9,0.0
3382,1.1,0.0
3548,1.3,0.0
2921,3.3,0.0
3976,1.5,-0.0
2162,2.7,-0.0
2235,2.1,0.0
3020,3.8,0.0
3406,2.3,-0.0
2377,2.2,-0.0
2695,2.5,2.7
2126,2.9,-0.0
2788,2.1,0.0
3103,1.0,-0.0
2038,1.3,0.0
3254,1.3,0.0
2412,1.7,-0.0
3451,1.0,1.5
2828,4.9,2.6
2928,2.3,0.0
2036,2.4,0.0
2923,2.5,-0.0
3306,2.3,1.2
3575,4.9,0.0
3941,1.7,-0.0
3359,1.4,4.4
2155,0.7,1.9
3443,0.4,3.0
2040,2.9,1.1
3656,2.7,0.0
3773,1.8,4.0
2205,2.7,-0.0
3506,2.2,0.0
3102,3.5,-0.0
2468,2.8,-0.0
2019,2.2,0.0
2501,0.2,3.2
3535,2.2,0.0
3892,2.4,-0.0
2783,4.2,0.0
2346,2.0,0.0
3772,0.4,4.7
2366,3.0,-0.0
2055,2.4,-0.0
2561,2.2,0.0
2604,0.1,2.8
2003,2.2,-0.0
2557,1.5,4.2
2628,2.0,0.0
3225,2.9,0.0
3046,1.1,0.0
3351,2.6,0.0
3188,2.5,0.0
2134,2.0,0.0
2991,2.3,0.0
2218,1.0,0.0
2670,2.8,0.0
2646,1.8,0.0
2430,1.9,0.0
2132,2.3,0.0
2418,2.4,-0.0
3587,1.7,0.0
3189,2.6,2.3
2922,1.4,4.0
2088,3.1,-0.0
2143,2.9,-0.0
2678,3.1,-0.0
3630,3.0,0.0
3750,2.6,0.0
3977,3.1,0.0
2845,2.3,-0.0
3938,2.8,1.2
2734,2.0,0.0
2017,1.2,3.8
2255,0.2,4.7
2329,1.2,2.8
3095,1.9,-0.0
2241,2.2,-0.0
2449,3.4,0.0
2151,-0.0,5.3
2999,3.5,0.0
2956,1.6,0.0
2070,2.2,0.0
2443,1.7,0.0
2210,1.8,2.7
3207,2.0,0.5
3275,1.8,1.4
2947,2.8,0.0
2224,2.9,-0.0
3955,2.2,-0.0
3149,3.0,-0.0
3751,1.7,3.0
3927,1.6,0.0
2228,3.0,2.4
2902,1.5,0.0
2042,1.8,-0.0
2538,2.7,0.0
3737,2.4,-0.0
2633,2.3,-0.0
3930,2.0,0.0
3410,1.9,0.0
3263,2.6,0.0
2550,2.0,-0.0
2347,3.0,-0.0
3923,2.5,0.3
2827,1.6,0.0
3753,3.5,-0.0
2898,2.8,0.0
3561,2.0,0.0
2092,2.0,0.5
2275,2.4,0.0
3747,1.8,3.3
2782,2.5,0.0
3178,2.5,5.0
2724,0.9,0.0
3682,2.0,4.5
3917,4.0,3.2
3761,3.4,-0.0
2833,2.7,0.0
2676,2.1,-0.0
3723,1.3,-0.0
3299,3.5,-0.0
2558,2.1,0.0
2709,1.7,0.0
2645,4.2,-0.0
3283,1.8,0.0
2964,2.8,0.0
2781,2.0,0.0
2750,2.3,0.0
3356,0.7,3.3
2669,0.9,0.0
2371,2.8,0.0
3973,3.0,0.0
3570,2.5,0.0
2519,1.5,2.3
2483,3.2,-0.0
3512,2.6,-0.0
3472,0.2,5.1
3301,2.5,0.0
2865,2.4,-0.0
2410,1.7,0.0
