,years_experience,degree,nr_commits,nr_languages,nr_stars
3481,0.0,0.0,4.0,0.0,4.0
2248,2.0,0.0,22.0,7.0,2.0
2873,2.0,0.0,25.0,8.0,5.0
2947,2.0,0.0,20.0,3.0,2.0
2582,1.0,0.0,11.0,0.0,3.0
2689,3.0,0.0,33.0,3.0,1.0
3521,2.0,0.0,26.0,1.0,2.0
2086,2.0,0.0,25.0,0.0,4.0
2195,2.0,0.0,21.0,7.0,2.0
3119,1.0,0.0,17.0,1.0,3.0
3630,2.0,1.0,27.0,1.0,5.0
3137,1.0,2.0,15.0,0.0,6.0
2640,0.0,1.0,5.0,2.0,4.0
2810,0.0,0.0,5.0,1.0,4.0
2340,1.0,0.0,14.0,7.0,4.0
3662,1.0,1.0,13.0,4.0,2.0
3355,2.0,0.0,21.0,2.0,2.0
3248,1.0,1.0,12.0,1.0,5.0
3022,1.0,1.0,10.0,1.0,2.0
2723,0.0,3.0,3.0,2.0,5.0
3376,2.0,0.0,29.0,2.0,6.0
3914,1.0,0.0,20.0,13.0,1.0
2938,1.0,0.0,11.0,8.0,4.0
3483,3.0,0.0,39.0,3.0,3.0
2452,2.0,0.0,23.0,5.0,4.0
3277,0.0,0.0,8.0,7.0,6.0
2621,2.0,0.0,20.0,5.0,5.0
2261,0.0,2.0,5.0,3.0,8.0
2479,1.0,1.0,12.0,4.0,6.0
2236,0.0,2.0,4.0,4.0,8.0
2389,1.0,0.0,14.0,2.0,6.0
2280,3.0,0.0,32.0,4.0,6.0
3904,2.0,1.0,21.0,3.0,8.0
2334,2.0,0.0,26.0,9.0,7.0
3158,2.0,0.0,24.0,2.0,5.0
3253,3.0,0.0,35.0,7.0,6.0
3749,2.0,0.0,23.0,5.0,5.0
2123,2.0,0.0,24.0,6.0,1.0
3409,2.0,1.0,26.0,3.0,5.0
3334,0.0,1.0,2.0,7.0,3.0
2740,1.0,0.0,11.0,1.0,3.0
2830,2.0,1.0,23.0,2.0,7.0
3139,0.0,0.0,5.0,3.0,11.0
2213,0.0,2.0,2.0,3.0,5.0
2530,3.0,0.0,38.0,8.0,1.0
2717,1.0,0.0,16.0,12.0,3.0
2312,1.0,0.0,12.0,5.0,3.0
2742,2.0,0.0,22.0,11.0,2.0
2614,0.0,0.0,8.0,5.0,3.0
2538,1.0,0.0,12.0,3.0,1.0
2718,1.0,1.0,16.0,1.0,1.0
3413,2.0,0.0,24.0,2.0,2.0
3550,3.0,0.0,34.0,4.0,7.0
