,y_hat
2068,False
3415,False
2200,False
3249,False
3151,False
2494,False
3421,False
3437,False
2182,False
3382,False
3816,False
2725,False
2979,False
2532,False
2466,False
2279,False
2411,False
3293,False
2434,False
3536,False
2039,False
3496,False
3551,False
2627,False
2372,False
3027,False
3232,False
2281,False
3832,False
2451,False
3218,False
2187,False
3914,False
3146,False
2348,False
3105,False
3024,False
3186,False
3965,False
3638,False
3740,False
3804,False
2098,False
2094,False
3123,False
3482,False
2767,False
2186,False
3865,False
2862,False
2976,False
2670,False
3805,False
2733,False
3672,False
3378,False
3289,False
2121,False
2236,False
2438,False
2932,False
2006,False
3602,False
2842,False
3284,False
3827,False
3285,False
2562,False
3174,False
3159,False
2280,False
3699,False
2997,False
2812,False
2848,False
2500,False
2669,False
3487,False
3983,False
3408,False
2303,False
3578,False
3430,False
2351,False
3935,False
2511,False
2618,False
3028,False
2768,False
3393,False
2921,False
3047,False
2144,False
2963,False
2508,False
3220,False
2750,False
3071,False
3607,False
2244,False
2942,False
2946,False
3271,False
2288,False
2764,False
3696,False
2146,False
3194,False
2604,False
2581,False
3149,False
3223,False
2853,False
3485,False
2597,False
2617,False
2234,False
2737,False
3508,False
3915,False
3282,False
2141,False
2418,False
3165,False
2954,False
3679,False
3599,False
2117,False
3909,False
3025,False
3022,False
3235,False
3345,False
2207,False
3202,False
3307,False
2530,False
2495,False
2356,False
2728,False
2969,False
2675,False
3879,False
3802,False
3131,False
2310,False
2028,False
3768,False
3933,False
2623,False
3206,False
2522,False
2215,False
2781,False
3138,False
3398,False
2273,False
2821,False
3150,False
2298,False
2312,False
2702,False
3750,False
3475,False
3434,False
2941,False
2222,False
3919,False
2224,False
2397,False
2454,False
3539,False
3446,False
3560,False
2892,False
2911,False
3257,False
3217,False
2974,False
2463,False
3960,False
3871,False
3661,False
2752,False
3224,False
2572,False
2934,False
2465,False
3472,False
3606,False
2426,False
2315,False
3889,False
3681,False
3471,False
2922,False
2058,False
2470,False
2308,False
3447,False
