,y_hat
2710,False
2385,False
3461,False
2423,False
2286,False
3154,False
2717,False
2337,False
2357,False
3429,False
3941,False
3614,False
2583,False
2756,False
3225,False
2379,False
3558,False
3880,False
2138,False
2026,False
2857,False
2692,False
2440,False
3927,False
3911,False
3068,False
2509,False
2778,False
3497,False
2361,False
3315,False
2796,False
3939,False
2653,False
3703,False
3035,False
3943,False
3402,False
2040,False
3215,False
3108,False
2540,False
2346,False
2196,False
3447,False
3479,False
2614,False
2969,False
2822,False
3348,False
2884,False
3801,False
3603,False
2773,False
2076,False
2929,False
3697,False
3960,False
3306,False
2603,False
2491,False
3317,False
2426,False
2134,False
2135,False
2132,False
3476,False
2911,False
3155,False
2427,False
2699,False
2193,False
3932,False
2410,False
3953,False
3640,False
2575,False
3862,False
2739,False
3920,False
2738,False
3082,False
2014,False
2965,False
3870,False
3095,False
3094,False
2704,False
3174,False
2663,False
3753,False
2455,False
3392,False
2289,False
3460,False
3635,False
2725,False
3647,False
3937,False
2781,False
3633,False
3246,False
2571,False
3321,False
3365,False
2332,False
3831,False
3395,False
3780,False
2570,False
2807,False
2867,False
3492,False
3169,False
2137,False
3308,False
2722,False
3602,False
3757,False
2501,False
3749,False
3962,False
2392,False
2279,False
3534,False
3968,False
2823,False
3685,False
3189,False
2906,False
2886,False
3833,False
3550,False
3604,False
2144,False
2409,False
2298,False
3051,False
2169,False
3488,False
3371,False
3362,False
3657,False
2288,False
2989,False
2669,False
2448,False
2900,False
3041,False
3401,False
2982,False
3506,False
2221,False
3228,False
3612,False
3004,False
3934,False
3810,False
2256,False
2783,False
3337,False
3543,False
3394,False
3270,False
3144,False
3319,False
2907,False
3103,False
2821,False
3129,False
3288,False
2487,False
2970,False
2493,False
2495,False
3839,False
3785,False
3917,False
2687,False
2592,False
2316,False
3655,False
3651,False
3752,False
2720,False
2180,False
3341,False
2488,False
3500,False
2934,False
3526,False
2617,False
2123,False
2036,False
3339,False
2930,False
2533,False
3471,False
3153,False
3644,False
