,h_post,h_post_individualized
7458,0.96,
8196,0.54,
5184,0.84,
9418,0.5,
9663,0.86,
8087,0.52,
5936,0.84,
5312,0.52,
8959,0.82,
7213,0.98,
5170,0.86,
5605,0.8,
9862,0.86,
9068,1.0,
5976,0.86,
5131,1.0,
9352,0.86,
9472,0.5,
7290,0.84,
6437,0.52,
5380,0.84,
9166,0.78,
9277,0.62,
7261,0.84,
5970,0.84,
7371,0.52,
8391,0.56,
7247,0.6,
5730,0.86,
8385,0.84,
7022,0.52,
6309,0.84,
6508,0.84,
5317,0.86,
8574,0.52,
6503,0.86,
6256,0.72,
9590,0.9,
9218,0.86,
6910,0.84,
9687,0.86,
6718,0.5,
5566,0.5,
8098,0.84,
7435,0.82,
9696,0.86,
6560,0.72,
6810,0.84,
6517,0.94,
7309,0.86,
7283,0.52,
9085,0.82,
5205,0.52,
8930,0.84,
8029,0.78,
7263,0.8,
9940,0.82,
6341,0.84,
5346,0.98,
5405,0.86,
6766,0.52,
8143,0.86,
9042,0.84,
7929,0.86,
7498,0.8,
9074,0.86,
8377,0.56,
7000,0.86,
7488,0.66,
7208,0.86,
5297,0.84,
9362,0.86,
7176,0.82,
8828,0.86,
7824,0.86,
7177,0.66,
9874,0.94,
6858,0.86,
8886,0.9,
8224,0.86,
6209,0.94,
7864,0.86,
6052,0.62,
8217,0.84,
6406,0.68,
7507,0.54,
8771,0.52,
8943,0.64,
