,y_hat
1361,False
1975,False
1966,False
1838,False
1626,False
1585,False
1455,False
1931,False
1230,False
1894,False
1425,False
1634,False
1313,False
1762,False
1014,False
1211,False
1582,False
1094,False
1642,False
1047,False
1868,False
1132,False
1669,False
1010,False
1624,False
1905,False
1133,False
1959,False
1488,False
1300,False
1683,False
1651,False
1372,False
1589,False
1239,False
1974,False
1802,False
1520,False
1429,False
1357,False
1828,False
1374,False
1448,False
1977,False
1292,False
1439,False
1736,False
1829,False
1353,False
1423,False
1053,False
1268,False
1203,False
1851,False
1858,False
1154,False
1379,False
1199,False
1281,False
1119,False
1245,False
1354,False
1615,False
1758,False
1681,False
1190,False
1305,False
1968,False
1000,False
1165,False
1693,False
1074,False
1744,False
1845,False
1490,False
1928,False
1189,False
1594,False
1947,False
1981,False
1397,False
1519,False
1301,False
1559,False
1691,False
1934,False
1688,False
1993,False
1359,False
1507,False
1148,False
1403,False
1945,False
1334,False
1723,False
1447,False
1234,False
1007,False
1836,False
1560,False
