ix,goal_cost,intv_cost
1571,1.0,0.30000000000000004
1823,1.0,0.7
1886,1.0,1.4
1486,1.0,1.2000000000000002
1839,1.0,0.1
1150,1.0,4.3
1594,1.0,1.9000000000000001
1896,1.0,7.8
1332,1.0,1.6
1383,1.0,3.3
1735,1.0,1.8
1454,1.0,0.30000000000000004
1830,1.0,0.7
1841,1.0,0.4
1101,1.0,1.2000000000000002
1312,1.0,5.000000000000001
1987,1.0,0.1
1871,1.0,3.9
1978,1.0,0.6
1624,1.0,0.4
1274,1.0,2.5000000000000004
1840,1.0,3.8000000000000003
1234,1.0,1.9000000000000001
1013,1.0,0.4
1237,1.0,1.4999999999999998
1503,1.0,2.9
1517,1.0,1.1
1077,1.0,3.8
1680,1.0,4.3
1366,1.0,3.8
1675,1.0,1.4
1182,1.0,1.7000000000000002
1119,1.0,0.4
1213,1.0,0.1
1988,1.0,1.1
1873,1.0,1.4
1726,1.0,0.8999999999999999
1861,1.0,1.8
1391,1.0,0.5
1431,1.0,1.7
1385,1.0,1.9
1940,1.0,2.2
1462,1.0,0.9
1831,1.0,2.3000000000000003
1263,1.0,0.9
1212,1.0,0.6
1696,1.0,1.1
1504,1.0,1.3
1977,1.0,3.5
1087,1.0,3.7
1941,1.0,3.1000000000000005
1221,1.0,3.3
1788,1.0,0.5
1536,1.0,0.7999999999999999
1627,1.0,4.3
1954,1.0,9.4
1629,1.0,2.4
1372,1.0,3.6999999999999997
1757,1.0,3.8000000000000003
1587,1.0,1.6
1668,1.0,1.2
1679,1.0,1.2999999999999998
1067,1.0,2.2
1179,1.0,2.7
1159,1.0,0.6
1103,1.0,2.7
1942,1.0,2.2
1088,1.0,0.3
1532,1.0,2.0
1112,1.0,1.1
1302,1.0,3.5
1568,1.0,2.6999999999999997
1347,1.0,2.7
1795,1.0,0.7999999999999999
1801,1.0,2.0
1369,1.0,2.9000000000000004
1012,1.0,2.7
1016,1.0,0.9
1633,1.0,1.3
1826,1.0,1.2000000000000002
1938,1.0,2.0
1648,1.0,2.0
1382,1.0,0.2
1538,1.0,0.2
1276,1.0,2.5
1133,1.0,1.6
1567,1.0,1.5
1459,1.0,0.7
1145,1.0,2.9000000000000004
1293,1.0,1.1
1998,1.0,6.2
1364,1.0,2.2
1604,1.0,0.2
1452,1.0,1.8
1606,1.0,2.4
1520,1.0,1.3
1348,1.0,0.9
1914,1.0,3.1999999999999997
1224,1.0,1.6999999999999997
1898,1.0,1.0
