,senior-level_skill
2050,1.0
2328,0.0
3817,1.0
3928,1.0
3730,1.0
3500,1.0
2316,1.0
2357,1.0
3903,1.0
3561,1.0
2295,1.0
2291,1.0
3099,1.0
2636,1.0
3972,1.0
2120,1.0
2498,1.0
3911,1.0
2017,1.0
3992,1.0
2228,1.0
2997,1.0
3126,1.0
2878,1.0
2334,1.0
3075,1.0
3133,1.0
2749,1.0
3865,0.0
2674,1.0
3567,1.0
2416,1.0
3548,1.0
2423,1.0
3323,1.0
2930,1.0
3368,1.0
2974,1.0
3588,1.0
2127,1.0
3390,1.0
3431,1.0
2309,0.0
2989,1.0
2565,1.0
3257,1.0
3277,1.0
2908,1.0
2157,1.0
2611,1.0
3830,1.0
2466,1.0
3586,1.0
2976,1.0
2993,1.0
2428,0.0
3343,1.0
3096,1.0
3573,1.0
2024,1.0
2907,1.0
3578,1.0
3522,1.0
2516,1.0
2362,1.0
2265,1.0
3828,1.0
3468,1.0
3624,0.0
3365,1.0
3813,1.0
3268,1.0
3625,1.0
3881,1.0
3632,1.0
3551,1.0
3538,1.0
2601,1.0
3227,0.0
3255,1.0
2657,1.0
2091,1.0
3243,0.0
2386,1.0
3056,1.0
2682,1.0
2491,1.0
2957,1.0
3560,1.0
3441,1.0
2834,1.0
2062,1.0
3024,1.0
2612,1.0
3927,1.0
3921,1.0
2263,1.0
3264,1.0
2009,1.0
2846,1.0
3922,1.0
2879,0.0
2424,1.0
2785,0.0
3955,1.0
2290,1.0
3290,1.0
2821,1.0
3942,1.0
2898,1.0
3708,1.0
3394,1.0
2383,1.0
2392,1.0
3241,1.0
3181,1.0
2138,1.0
2257,1.0
2354,1.0
2310,1.0
3493,1.0
3371,1.0
2746,1.0
2995,1.0
2838,1.0
3920,1.0
2618,1.0
3669,1.0
3712,0.0
3846,1.0
2622,1.0
2399,1.0
3008,1.0
2871,1.0
2770,1.0
3834,1.0
3484,1.0
2451,1.0
3313,1.0
2892,1.0
2215,1.0
3964,1.0
2426,1.0
2874,1.0
2747,1.0
3345,1.0
3710,1.0
3205,1.0
3013,1.0
2115,1.0
2880,1.0
3386,1.0
3960,1.0
3821,1.0
2647,1.0
3344,1.0
2584,1.0
2411,1.0
2043,1.0
3214,1.0
2465,1.0
2139,1.0
2624,0.0
3472,0.0
2646,1.0
3655,1.0
3887,1.0
3749,1.0
2550,1.0
2404,1.0
3511,1.0
3953,1.0
3557,1.0
2901,1.0
2494,1.0
2143,1.0
3810,1.0
2832,1.0
3084,1.0
2748,1.0
2048,1.0
3795,1.0
3279,1.0
3719,0.0
3853,1.0
3818,1.0
3282,1.0
2511,1.0
2414,0.0
3211,1.0
3236,1.0
3979,1.0
3237,1.0
2054,1.0
2794,1.0
3773,1.0
2130,1.0
2340,1.0
2587,1.0
3492,1.0
