,x1,x2
810,1.7,0.0
599,3.2,3.8
749,2.1,0.0
809,2.4,0.0
698,2.1,-0.0
737,0.9,2.8
596,1.8,0.0
682,2.5,3.1
711,1.9,3.8
719,3.0,0.0
545,0.2,5.2
681,3.0,-0.0
929,1.4,1.4
880,2.8,-0.0
537,2.7,5.1
753,1.9,3.0
586,4.3,0.0
578,2.0,2.9
552,2.9,0.0
925,1.4,3.1
928,2.4,1.3
572,1.3,2.6
543,2.1,1.5
720,2.6,3.6
637,2.4,-0.0
588,3.1,0.0
777,1.7,0.0
902,2.7,0.0
725,1.7,2.2
658,0.0,3.6
778,1.8,-0.0
606,1.4,2.8
542,2.1,1.8
591,1.9,4.0
780,2.5,-0.0
568,2.5,0.0
597,3.5,0.0
710,2.6,-0.0
636,1.6,3.1
776,1.8,-0.0
823,2.2,2.8
744,2.3,-0.0
548,2.3,-0.0
649,0.9,2.3
692,1.9,0.0
933,3.2,3.0
926,1.8,3.1
757,3.2,2.8
945,1.6,3.0
687,0.8,3.0
594,1.0,3.8
620,4.2,4.4
769,1.6,2.8
527,3.0,3.0
827,2.5,-0.0
547,2.4,1.7
642,3.3,-0.0
788,1.7,-0.0
717,2.4,0.0
807,0.3,2.8
832,1.6,-0.0
860,1.5,0.0
559,1.3,3.6
754,2.1,1.0
956,2.3,1.9
546,1.3,2.7
932,0.1,3.4
638,1.9,0.0
943,4.1,1.7
843,2.8,4.0
700,2.6,4.1
965,1.5,0.0
584,3.4,5.8
523,1.8,4.1
601,3.2,0.0
991,3.6,0.0
894,2.1,-0.0
603,2.9,0.0
987,0.0,5.2
648,2.9,4.9
724,1.8,0.0
919,2.1,1.5
997,2.0,-0.0
990,2.6,2.6
808,1.0,2.3
748,1.9,-0.0
992,0.4,3.9
761,3.0,0.0
634,3.0,-0.0
609,1.9,-0.0
557,2.7,0.0
551,2.9,-0.0
723,2.5,0.0
790,2.5,3.5
961,0.9,3.5
839,3.9,4.0
621,2.7,3.1
901,1.4,5.7
535,1.8,5.1
526,2.1,0.0
