,u_x1,u_x2,u_y,u_x3
500,0.48838022,0.3209805,0.914232,-0.2682876
501,-0.3176825,1.6101329,0.9678056,1.4950442
502,0.37765425,0.34763122,0.30204678,0.25021756
503,0.783816,0.749584,0.93879867,-0.525589
504,0.49118286,1.243929,0.9952464,0.1830465
505,-1.4381682,-0.9936913,0.07556224,1.4356902
506,0.5772625,0.4659126,0.70857394,-1.438049
507,-1.0760663,0.2311455,0.62588847,-1.296565
508,-0.40863898,1.9330995,0.3869325,-1.6258881
509,1.769422,-0.44400704,0.7557416,0.18874326
510,0.085314274,-0.6406983,0.3952688,-0.54046345
511,-0.2667546,-0.5320885,0.74522245,0.2192433
512,0.26003388,0.98132247,0.52630854,-1.837472
513,-0.4058191,0.80806047,0.106666565,0.021993315
514,0.627774,0.08704144,0.3078872,-1.705638
515,3.2650306,0.29305977,0.13977623,-0.43798813
516,0.3979972,1.1435304,0.092403054,0.71706736
517,1.7551097,1.609326,0.83843625,-0.35516715
518,0.085846014,1.2416792,0.5741782,1.0977749
519,0.40674868,1.74322,0.28720343,1.145809
520,-1.3905631,0.21044725,0.9760741,0.43736348
521,-0.9086439,-1.4195688,0.5455054,0.3179526
522,-1.3412519,-0.10729277,0.378438,0.039774846
523,-0.7096452,2.1133351,0.14124882,-0.5087971
524,-0.2361025,1.7930162,0.8134041,-0.112506986
525,-0.72302717,-0.2150001,0.40355134,1.1969072
526,-0.7218072,0.018772304,0.3711971,0.16001385
527,1.9949477,-2.127048,0.004475236,0.3430899
528,-0.07699497,1.9895651,0.50014126,-0.31645107
529,-0.17532392,-2.8414028,0.6588385,1.1877834
530,-1.7677027,0.40744424,0.17903697,-0.25224662
531,0.8991672,0.93871856,0.32018232,-2.080063
532,1.0037369,0.5690815,0.047933817,-0.11869178
533,0.015543477,0.12704933,0.7177496,1.0822115
534,0.19115841,0.33680993,0.9579104,-1.3691525
535,0.802984,2.1224012,0.8446847,0.70946246
536,2.0013402,0.80166376,0.36635888,1.6356394
537,-0.49189013,1.005116,0.8073925,-0.17447616
