,y_hat
1992,False
1536,False
1911,False
1937,False
1566,False
1453,False
1516,False
1971,False
1287,False
1270,False
1246,False
1683,False
1643,False
1436,False
1582,False
1248,False
1813,False
1862,False
1204,False
1727,False
1154,False
1339,False
1696,False
1227,False
1588,False
1159,False
1230,False
1148,False
1492,False
1166,False
1510,False
1941,False
1764,False
1658,False
1084,False
1479,False
1024,False
1637,False
1449,False
1940,False
1748,False
1109,False
1337,False
1080,False
1359,False
1575,False
1215,False
1275,False
1551,False
1217,False
1824,False
1818,False
1164,False
1473,False
1304,False
1401,False
1592,False
1283,False
1298,False
1518,False
1380,False
1895,False
1351,False
1137,False
1384,False
1838,False
1840,False
1429,False
1724,False
1291,False
1977,False
1180,False
1043,False
1845,False
1614,False
1671,False
1288,False
1117,False
1975,False
1966,False
1046,False
1127,False
1994,False
1472,False
1218,False
1408,False
1374,False
1142,False
1775,False
1652,False
1074,False
1284,False
1919,False
1327,False
1009,False
1149,False
1836,False
1559,False
1502,False
1640,False
