,perc_recomm_found,gamma,eta,gamma_obs,gamma_obs_pre,eta_obs,eta_obs_individualized,costs,lbd,thresh,r_type,t_type,iteration,model_coef,eta_obs_refits_batch0_mean,intv-cost
0,0.98,0.75,0.75,0.7755101919174194,0.2857142984867096,0.6224489795918368,0.8163265306122449,"[1.0, 1.0]",100.0,0.5,individualized,improvement,0,,0.722449004650116,1.9689999983690678
1,1.0,0.75,0.75,0.3100000023841858,0.23999999463558197,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,0,,0.5579999685287476,1.7572000005699695
2,1.0,0.75,0.75,0.30000001192092896,0.20999999344348907,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,0,,0.5079999566078186,2.42683673022505
3,0.98,0.75,0.75,0.7448979616165161,0.2448979616165161,0.5918367346938775,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,0,,0.6326530575752258,1.6314999979026619
4,1.0,0.75,0.75,0.28999999165534973,0.28999999165534973,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,0,,0.5479999780654907,2.9429000028267502
5,1.0,0.75,0.75,0.7300000190734863,0.1899999976158142,0.85,0.75,"[1.0, 1.0]",100.0,0.5,individualized,improvement,1,,0.8100000619888306,2.1343000013284383
6,1.0,0.75,0.75,0.18000000715255737,0.1599999964237213,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,1,,0.5820000171661377,2.2201999998360873
7,1.0,0.75,0.75,0.20999999344348907,0.1899999976158142,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,1,,0.5540000200271606,2.7356999933958055
8,1.0,0.75,0.75,0.6399999856948853,0.18000000715255737,0.8,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,1,,0.8159999847412109,2.0788000011794265
9,1.0,0.75,0.75,0.23000000417232513,0.20000000298023224,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,1,,0.6060000061988831,2.7321999995864927
10,1.0,0.75,0.75,0.7799999713897705,0.27000001072883606,0.76,0.78,"[1.0, 1.0]",100.0,0.5,individualized,improvement,2,,0.8060000538825989,1.9142000020317733
11,1.0,0.75,0.75,0.27000001072883606,0.2199999988079071,1.0,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,acceptance,2,,0.42399996519088745,2.0387999978348614
12,1.0,0.75,0.75,0.28999999165534973,0.25,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,individualized,counterfactual,2,,0.4860000014305115,2.6014141426242965
13,0.99,0.75,0.75,0.7676767706871033,0.24242424964904785,0.7373737373737373,,"[1.0, 1.0]",100.0,0.5,subpopulation,improvement,2,,0.7494949698448181,1.8914999986194072
14,1.0,0.75,0.75,0.2800000011920929,0.23999999463558197,0.99,,"[1.0, 1.0, 1.0]",100.0,0.5,subpopulation,acceptance,2,,0.5,
