ix,goal_cost,intv_cost
1528,0.952,1.9
1384,0.988,1.4
1477,0.9520000219345093,4.5
1703,0.984,1.4
1501,0.99,1.7
1351,0.974,1.7
1863,0.952,7.0
1995,0.988,3.1
1512,0.958,1.6
1444,0.954,0.9
1137,0.98,1.7
1640,0.952,5.1
1339,0.952,11.100000000000001
1166,0.984,1.3
1975,0.954,2.1
1180,0.952,5.1
1217,0.954,8.100000000000001
1380,0.984,1.3
1494,0.96,1.7
1885,0.966,0.9
1335,0.952,10.8
1911,0.952,5.699999999999999
1620,0.984,2.4
1941,0.952,7.6
1329,0.952,1.7
1845,0.952,4.9
1227,0.952,4.8999999999999995
1084,0.952,6.300000000000001
1379,0.952,1.6
1966,0.952,6.300000000000001
1288,0.952,1.3
1164,0.952,3.9000000000000004
1588,0.954,6.2
1533,0.958,2.2
1024,0.954,9.5
1759,0.966,1.1
1683,0.952,6.199999999999999
1636,0.952,5.8
1423,0.972,1.4
1402,0.9900000095367432,2.0
1320,0.952,4.0
1159,0.984,2.3
1570,0.99,2.4
1080,0.988,1.8
1148,0.952,5.699999999999999
1491,0.986,1.4
1946,0.952,6.1
1686,0.984,1.5
1399,0.976,1.9
1776,0.952,9.1
1669,0.99,1.8
1109,0.9520000219345093,4.0
1449,0.952,6.8999999999999995
1914,0.9660000205039978,4.5
1412,0.952,9.899999999999999
1436,0.952,4.3
1515,0.952,2.1
1717,0.984,1.2
1895,0.984,2.8
1881,0.972,1.4
1685,0.952,6.1
1427,0.968,1.5
1154,0.966,1.2
1791,0.952,1.3
1467,0.99,1.9
1882,0.952,1.8
1319,0.972,1.3
1576,0.984,1.2
1906,0.952,4.9
1246,0.952,6.6000000000000005
1230,0.952,5.1
1043,0.952,6.1
1805,0.952,5.300000000000001
1614,0.988,1.7
1862,0.954,1.6
1676,0.984,2.1
1117,0.954,0.9
1275,0.952,1.2
1215,0.952,1.8
1046,0.984,1.1
1127,0.952,10.100000000000001
1446,0.952,10.1
1828,0.952,5.9
1204,0.97,1.4
1337,0.982,1.6
1369,0.984,1.6
1142,0.984,1.5
1775,0.952,3.8
1074,0.9879999756813049,2.0
1284,0.952,2.7
1785,0.952,4.6
1992,0.96,0.9
1009,0.952,8.0
1149,0.954,7.3999999999999995
1714,0.952,4.800000000000001
1555,0.952,6.4
1786,0.954,2.5
1378,0.972,1.3
1218,0.952,7.800000000000001
1270,0.952,9.5
