ix,goal_cost,intv_cost
7706,1.0,4.55
9237,1.0,0.68
7250,0.6,3.8300000000000005
6760,0.6,4.08
7007,1.0,1.02
5240,1.0,3.16
7733,0.516,3.87
5612,0.598,0.79
8922,1.0,1.5700000000000003
6093,1.0,0.51
7584,0.598,4.220000000000001
6924,0.538,2.68
9670,0.562,4.31
5150,0.556,1.2100000000000002
5540,1.0,2.6
5681,0.614,2.08
7769,1.0,5.390000000000001
6427,1.0,6.220000000000001
5691,0.588,5.830000000000001
9028,1.0,4.78
7531,0.608,0.25
5947,0.57,1.6300000000000001
8891,1.0,0.07999999999999999
6348,1.0,3.9100000000000006
7738,0.506,1.88
7425,0.614,4.46
9280,0.548,4.460000000000001
7062,1.0,4.97
5855,1.0,3.67
6900,0.596,2.6
5586,1.0,4.59
9461,1.0,1.15
8001,0.608,4.330000000000001
5315,0.614,4.470000000000001
8782,1.0,1.2000000000000002
5558,1.0,0.78
6338,1.0,2.8600000000000003
9824,0.592,4.390000000000001
8969,1.0,0.9400000000000001
6949,0.608,4.300000000000001
5679,0.596,5.8100000000000005
5716,1.0,2.63
8811,1.0,6.700000000000001
6931,0.586,2.43
7154,0.6,1.0
7224,0.566,1.4600000000000002
7576,1.0,1.1800000000000002
5795,0.52,1.7000000000000002
5717,1.0,1.67
6557,0.532,1.48
8046,1.0,0.72
6564,0.576,2.09
8460,1.0,7.32
9541,1.0,1.6400000000000001
5946,1.0,4.010000000000001
6174,0.608,2.68
5658,0.6,0.19
9849,1.0,5.77
5226,0.56,3.65
9767,0.57,1.32
7499,0.6,1.0
9516,1.0,5.440000000000001
8501,0.59,5.609999999999999
7113,0.602,1.6500000000000001
8354,0.616,3.6100000000000003
5856,0.58,4.54
8226,0.58,2.47
5392,0.6,1.1
9243,0.548,4.83
9997,0.586,3.02
8876,0.58,3.9799999999999995
8858,1.0,1.71
7959,0.578,3.71
8808,0.608,2.8600000000000003
6358,0.59,3.33
8266,0.6,0.15000000000000002
6233,1.0,0.64
8137,0.594,5.779999999999999
6135,1.0,6.340000000000001
5243,1.0,1.0700000000000003
5712,1.0,4.040000000000001
5219,0.602,2.73
7397,0.506,2.84
7162,0.534,4.24
6930,0.534,2.12
5644,1.0,4.4399999999999995
7631,1.0,4.29
5492,0.6,1.51
5695,0.6,2.1
9224,0.6,1.1
7418,1.0,2.9400000000000004
6861,0.578,4.390000000000001
5544,0.6,0.71
8636,1.0,1.5499999999999998
7109,0.586,4.79
6034,1.0,5.18
6005,0.6,0.49000000000000005
5146,0.6,2.1
9714,0.598,0.15000000000000002
7248,0.6,0.47000000000000003
