,h_post,h_post_individualized
7706,0.62,
9237,0.64,
7250,0.46,
6760,0.4,
7007,0.6,
5240,0.62,
7733,0.44,
5612,0.0,
8922,0.78,
6093,0.7,
7584,0.46,
6924,0.44,
9670,0.0,
5150,0.0,
5540,0.6,
5681,0.46,
7769,0.52,
6427,0.54,
5691,0.46,
9028,0.56,
7531,0.42,
5947,0.0,
8891,0.86,
6348,0.58,
7738,0.46,
7425,0.38,
9280,0.44,
7062,0.6,
5855,0.5,
6900,0.42,
5586,0.62,
9461,0.62,
8001,0.44,
5315,0.46,
8782,0.7,
5558,0.62,
6338,0.52,
9824,0.46,
8969,0.62,
6949,0.44,
5679,0.46,
5716,0.52,
8811,0.54,
6931,0.46,
7154,0.0,
7224,0.22,
7576,0.54,
5795,0.46,
5717,0.6,
6557,0.46,
8046,0.62,
6564,0.46,
8460,0.54,
9541,0.7,
5946,0.5,
6174,0.44,
5658,0.06,
9849,0.5,
5226,0.44,
9767,0.0,
7499,0.0,
9516,0.52,
8501,0.46,
7113,0.46,
8354,0.42,
5856,0.46,
8226,0.46,
5392,0.0,
9243,0.46,
9997,0.44,
8876,0.46,
8858,0.52,
7959,0.44,
8808,0.46,
6358,0.46,
8266,0.06,
6233,0.74,
8137,0.42,
6135,0.54,
5243,0.5,
5712,0.6,
5219,0.44,
7397,0.44,
7162,0.44,
6930,0.44,
5644,0.58,
7631,0.62,
5492,0.19999999999999998,
5695,0.0,
9224,0.0,
7418,0.6,
6861,0.44,
5544,0.06,
8636,0.84,
7109,0.46,
6034,0.6,
6005,0.06,
5146,0.0,
9714,0.0,
7248,0.03999999999999999,
