,age,gender,experience,loan_amount,loan_duration,income,saving
7090,0.1,0.0,-0.0,-0.1,-0.2,-0.1,0.5
8637,0.1,0.0,0.0,0.1,0.3,0.1,-0.4
8484,-0.0,0.0,-0.0,0.0,0.1,-0.1,-0.1
6010,-0.0,0.0,0.0,-0.1,-0.5,1.4,2.4
5135,-0.0,0.0,0.0,0.2,-0.2,0.2,0.4
8779,-0.1,0.0,0.0,-1.1,-3.4,0.9,4.1
7250,0.1,0.0,0.0,0.3,-0.2,0.3,-0.5
6008,0.0,0.0,0.0,-0.1,-0.2,-0.1,-0.4
8001,-0.2,0.0,-0.0,0.1,0.1,-0.1,0.1
8537,0.0,0.0,0.0,0.0,0.1,0.1,-0.4
8313,-0.0,0.0,-0.0,0.1,0.3,0.1,0.3
5147,-0.1,0.0,0.0,-0.2,0.1,0.3,3.1
5277,0.0,0.0,0.0,-0.1,-0.2,-0.1,-0.3
5188,0.0,0.0,0.0,-0.1,0.5,-0.1,-0.1
7837,0.0,0.0,0.0,0.1,-0.4,2.0,4.1
9121,0.1,0.0,0.0,-0.3,-0.5,1.0,-0.1
7815,-0.0,0.0,-0.0,-0.1,-0.3,2.0,2.3
8684,-0.0,0.0,-0.0,0.1,0.2,-0.1,-0.2
6340,0.0,0.0,-0.0,0.1,0.2,0.1,0.3
8560,-0.0,0.0,-0.0,-0.1,-0.3,-0.1,0.1
8522,-0.1,0.0,0.0,0.1,0.4,0.1,-0.2
5029,0.0,0.0,0.0,0.1,0.4,0.1,-0.2
6356,0.1,0.0,0.0,0.1,0.4,0.1,-0.3
6731,-0.0,0.0,0.0,0.1,0.4,0.1,-0.1
7148,0.0,0.0,0.0,-0.2,0.5,-0.2,-1.0
8670,0.0,0.0,0.0,-0.4,-0.3,-2.8,-4.4
9768,0.0,0.0,0.0,-0.1,-0.4,-0.1,0.4
9050,-0.1,0.0,-0.0,-0.1,-0.3,0.4,0.1
6739,0.2,0.0,0.0,0.1,0.4,0.1,-0.4
7144,-0.1,0.0,-0.0,0.1,-0.1,0.1,-0.1
5244,-0.0,0.0,-0.0,0.0,0.1,0.1,-0.3
5381,-0.1,0.0,0.0,0.4,-0.2,3.6,1.2
7490,-0.1,0.0,0.0,0.2,-0.2,0.2,1.0
