r_type,t_type,eta_mean,gamma_mean,perc_recomm_found_mean,eta_obs_mean,eta_obs_individualized_mean,eta_obs_refits_batch0_mean_mean,gamma_obs_mean,intv-cost_mean,eta_std,gamma_std,perc_recomm_found_std,eta_obs_std,eta_obs_individualized_std,eta_obs_refits_batch0_mean_std,gamma_obs_std,intv-cost_std
individualized,acceptance,0.75,0.75,1.0,1.0,,0.9866666793823242,0.9800000190734863,2.7870000000000004,0.0,0.0,0.0,0.0,,0.006110087295523096,0.009999990463256836,0.3634460069941619
individualized,acceptance,0.75,0.75,1.0,1.0,,0.9986666639645895,0.4766666690508525,1.0573333333333335,0.0,0.0,0.0,0.0,,0.0023094057568935514,0.01527525075570764,0.12208740038731804
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.9913333058357239,0.4766666690508525,1.0573333333333335,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.0011547200848256286,0.01527525075570764,0.12208740038731804
individualized,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.9820000131924947,0.9800000190734863,2.7193333333333336,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.007211133696000637,0.009999990463256836,0.33908160276448723
subpopulation,acceptance,0.75,0.75,1.0,0.9933333333333333,,0.9780000249544779,0.9800000190734863,3.0475,0.0,0.0,0.0,0.005773502691896262,,0.012489983130994845,0.009999990463256836,0.01343502884254512
subpopulation,acceptance,0.75,0.75,1.0,1.0,,0.9986666639645895,0.4766666690508525,1.0573333333333335,0.0,0.0,0.0,0.0,,0.0023094057568935514,0.01527525075570764,0.12208740038731804
subpopulation,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.9913333058357239,0.4766666690508525,1.0573333333333335,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.0011547200848256286,0.01527525075570764,0.12208740038731804
subpopulation,acceptance,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.9766666889190674,0.9800000190734863,2.783,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.011015121931881698,0.009999990463256836,0.3585651963032669
individualized,counterfactual,0.75,0.75,1.0,1.0,,0.9826666911443075,0.9800000190734863,2.596,0.0,0.0,0.0,0.0,,0.0075719167548047,0.009999990463256836,0.20146463709544615
individualized,counterfactual,0.75,0.75,1.0,1.0,,0.9986666639645895,0.4766666690508525,1.0573333333333335,0.0,0.0,0.0,0.0,,0.0023094057568935514,0.01527525075570764,0.12208740038731804
individualized,counterfactual,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.9913333058357239,0.4766666690508525,1.0573333333333335,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.0011547200848256286,0.01527525075570764,0.12208740038731804
individualized,counterfactual,0.9499999999999998,0.9499999999999998,1.0,1.0,,0.9766666889190674,0.9800000190734863,2.7870000000000004,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,,0.011015121931881698,0.009999990463256836,0.3634460069941619
individualized,improvement,0.75,0.75,1.0,0.9833333333333334,1.0,0.9833332896232605,1.0,2.7143333333333337,0.0,0.0,0.0,0.020816659994661344,0.0,0.02081669740864426,0.0,0.33055458449904096
individualized,improvement,0.75,0.75,1.0,0.8766666666666666,1.0,0.8766666650772095,1.0,3.2549999999999994,0.0,0.0,0.0,0.06658328118479392,0.0,0.06658326692145196,0.0,0.359526076940185
individualized,improvement,0.9499999999999998,0.9499999999999998,1.0,0.9166666666666666,1.0,0.9166666467984518,1.0,5.006666666666667,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.01527525231651948,0.0,0.01527526376251993,0.0,0.33245952134558165
individualized,improvement,0.9499999999999998,0.9499999999999998,1.0,1.0,1.0,1.0,1.0,5.006666666666667,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.0,0.0,0.0,0.0,0.33245952134558165
subpopulation,improvement,0.75,0.75,1.0,0.79,,0.7900000214576721,1.0,2.719,0.0,0.0,0.0,0.060827625302982184,,0.06082762118743136,0.0,0.301443195312152
subpopulation,improvement,0.75,0.75,1.0,0.9333333333333332,,0.9333332975705465,1.0,2.596,0.0,0.0,0.0,0.03785938897200179,,0.037859365986229174,0.0,0.20146463709544615
subpopulation,improvement,0.9499999999999998,0.9499999999999998,1.0,0.94,,0.9399999777475992,1.0,3.4946666666666673,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.009999999999999953,,0.009999990463316047,0.0,0.2552671802902469
subpopulation,improvement,0.9499999999999998,0.9499999999999998,1.0,0.9266666666666667,,0.9273333549499512,1.0,3.4946666666666673,1.3597399555105182e-16,1.3597399555105182e-16,0.0,0.020816659994661285,,0.020526381536206135,0.0,0.2552671802902469
