,x1,x2
1996,2.6,3.3
1833,0.5,0.7
1426,1.4,0.0
1157,1.2,0.0
1227,1.3,-0.0
1283,1.2,-0.0
1669,1.5,-0.0
1958,2.5,3.2
1302,0.9,-0.0
1418,2.0,2.6
1275,1.2,-0.0
1688,1.0,0.7
1365,2.1,-0.0
1821,1.6,-0.0
1349,0.9,1.1
1925,1.8,2.3
1526,0.5,0.7
1409,1.7,0.0
1484,1.6,0.0
1034,1.0,-0.0
1839,0.0,1.4
1994,0.9,0.0
1003,1.0,0.0
1582,1.6,0.0
1845,1.1,1.3
1476,1.4,3.6
1374,0.8,0.0
1588,1.8,-0.0
1240,1.7,-0.0
1046,0.5,0.9
1311,3.6,1.5
1981,1.6,2.0
1015,0.9,-0.0
1211,1.7,-0.0
1353,2.1,0.0
1223,1.4,0.0
1919,0.6,0.0
1541,0.8,-0.0
1533,1.5,2.8
1383,1.0,0.0
1379,1.6,-0.0
1007,0.7,-0.0
1525,0.9,0.9
1070,1.8,2.3
1137,1.3,1.6
1427,1.5,-0.0
1472,1.3,1.6
1382,2.5,3.1
1091,1.7,0.0
1811,1.0,-0.0
1831,1.1,-0.0
1020,1.0,-0.0
1306,0.7,0.0
1372,0.6,0.7
1345,0.8,-0.0
1551,0.7,0.0
1107,1.0,-0.0
1895,1.8,3.3
1885,0.7,-0.0
1498,1.8,-0.0
1714,1.2,-0.0
1308,0.9,1.6
1304,1.1,-0.0
1337,1.4,-0.0
1309,1.8,0.0
1410,0.6,0.8
1775,0.8,0.0
1242,1.5,2.4
1221,2.4,3.0
1260,0.8,0.0
1290,1.8,-0.0
1828,1.4,1.8
1023,0.5,1.8
1620,2.2,0.0
1947,2.2,-0.0
1360,1.3,4.2
1024,2.9,0.0
1791,1.3,-0.0
1159,2.2,-0.0
1390,1.3,-0.0
1652,1.6,0.9
1204,1.7,-0.0
1537,0.9,0.8
1555,1.8,0.0
1233,2.0,2.4
1510,1.3,-0.0
1172,1.4,0.0
1830,1.6,1.9
1109,0.4,1.3
1657,1.3,0.0
1327,1.3,0.0
1786,2.8,-0.0
1971,1.8,2.2
1502,2.8,3.5
1570,2.7,1.3
1593,1.4,1.7
1673,0.7,0.0
1491,1.0,-0.0
1910,0.5,0.8
1946,0.7,2.6
