,y
2038,0.0
3600,0.0
3761,0.0
2578,0.0
2039,0.0
2108,1.0
2857,0.0
2046,0.0
3006,0.0
3579,0.0
3939,1.0
3221,0.0
2742,0.0
2439,0.0
2575,0.0
3165,0.0
2015,0.0
3902,0.0
2845,0.0
3280,0.0
3884,1.0
2994,0.0
2502,0.0
3642,0.0
2281,0.0
2297,0.0
3263,0.0
3613,0.0
3255,0.0
3694,0.0
2238,0.0
2086,0.0
3139,0.0
3365,0.0
3641,0.0
3486,0.0
2954,0.0
2968,0.0
2202,0.0
3985,0.0
3803,0.0
2561,0.0
2894,0.0
2215,0.0
2047,0.0
3778,0.0
2254,1.0
2186,0.0
2773,0.0
2205,1.0
2247,0.0
2445,0.0
2193,0.0
3609,0.0
2529,0.0
2082,0.0
2303,0.0
3768,0.0
2040,0.0
3429,0.0
2467,0.0
3847,0.0
2056,0.0
3276,0.0
2379,0.0
3668,0.0
2590,0.0
3416,1.0
3551,1.0
2499,0.0
3719,0.0
2152,0.0
3427,0.0
2051,0.0
3974,0.0
3667,0.0
2832,0.0
3459,0.0
2846,1.0
2551,0.0
3258,0.0
3157,0.0
3219,0.0
2496,0.0
3578,1.0
3016,0.0
3516,1.0
2088,0.0
2495,0.0
3193,0.0
3253,0.0
3357,0.0
2934,0.0
2826,0.0
2795,0.0
3617,0.0
2761,1.0
2719,1.0
3266,0.0
3980,0.0
2751,0.0
2062,0.0
3051,0.0
2689,0.0
3358,0.0
3098,0.0
2425,0.0
3316,0.0
3009,0.0
2230,0.0
3322,1.0
2318,0.0
3896,0.0
3208,0.0
2366,0.0
3615,0.0
3305,0.0
3521,0.0
2671,0.0
2374,0.0
3233,0.0
2167,0.0
3224,0.0
2173,0.0
3767,0.0
2501,0.0
3173,0.0
2372,0.0
3338,0.0
3035,0.0
3636,0.0
3586,0.0
3770,0.0
2491,0.0
2588,0.0
3207,0.0
3809,0.0
2273,1.0
2312,0.0
2102,1.0
3162,0.0
2750,0.0
3632,0.0
2128,0.0
2822,0.0
3898,0.0
2772,0.0
3801,0.0
2265,0.0
2392,0.0
3410,0.0
2166,0.0
2218,0.0
3188,0.0
3065,0.0
2089,1.0
2816,0.0
2670,0.0
3143,1.0
2469,0.0
2067,0.0
2159,0.0
2263,0.0
2013,0.0
2971,0.0
2231,0.0
2448,0.0
3334,0.0
3560,0.0
2963,0.0
3906,0.0
3827,0.0
2577,0.0
2459,0.0
3072,0.0
2363,0.0
2693,0.0
2821,1.0
2973,0.0
2901,0.0
3920,0.0
2520,0.0
3210,0.0
2674,0.0
3998,0.0
2115,0.0
2462,0.0
2833,0.0
3766,0.0
2766,0.0
3128,0.0
3616,1.0
3083,0.0
2948,0.0
3978,0.0
3960,1.0
3813,0.0
3472,0.0
3628,0.0
2656,0.0
