ix,goal_cost,intv_cost
814,0.954,8.0
759,0.963,4.0
696,0.951,6.199999999999999
824,0.964,2.9
806,0.968,2.3
835,0.963,1.9
812,0.957,3.9
675,0.958,2.1
640,0.96,2.4
801,0.951,2.6
818,0.9520000219345093,3.0
971,0.957,3.5
732,0.955,5.1
882,0.967,2.8
752,0.955,3.9
658,0.979,2.4
921,0.952,4.2
918,0.952,3.6
865,0.968,1.7
703,0.954,1.7
823,0.956,3.4
595,0.955,3.4000000000000004
984,0.951,3.6
743,0.9509999752044678,6.5
913,0.959,1.6
690,0.961,1.6
519,0.96,2.0
620,0.964,2.1
992,0.96,2.8
571,0.972,2.4
892,0.953,4.7
662,0.959,1.8
739,0.964,1.7
969,0.955,4.5
924,0.955,4.6
792,0.96,1.9
840,0.954,2.8
513,0.9629999995231628,2.5
543,0.951,3.3000000000000003
768,0.9649999737739563,2.5
754,0.96,2.4
524,0.951,6.3
731,0.953,1.9
934,0.955,6.3999999999999995
688,0.9549999833106995,3.5
709,0.954,2.6
909,0.951,1.5
590,0.954,1.8
642,0.953,5.5
870,0.9679999947547913,2.5
652,0.952,4.199999999999999
834,0.955,4.3
871,0.954,5.0
660,0.954,4.9
630,0.971,2.8
716,0.954,4.6
975,0.951,7.5
531,0.952,4.4
785,0.953,1.9
528,0.963,2.9
887,0.96,7.8
659,0.956,6.6
518,0.983,2.2
968,0.958,2.4
873,0.954,2.3
980,0.952,1.3
564,0.9509999752044678,5.0
880,0.951,3.9000000000000004
767,0.961,1.7
964,0.951,2.0
987,0.953,4.4
989,0.961,3.4
849,0.97,2.6
529,0.952,4.3999999999999995
926,0.951,5.4
730,0.985,2.2
991,0.956,2.7
511,0.953,5.800000000000001
952,0.956,10.3
632,0.955,1.9
765,0.96,2.1
610,0.974,2.2
645,0.954,1.9
551,0.956,4.5
738,0.961,2.4
847,0.953,6.4
958,0.953,4.2
581,0.951,4.699999999999999
525,0.9639999866485596,2.0
510,0.9539999961853027,2.5
876,0.963,2.0
546,0.956,6.3
557,0.952,2.5
959,0.9589999914169312,2.5
631,0.954,1.7
623,0.953,6.0
793,0.952,3.5
776,0.951,5.4
533,0.954,3.8
883,0.954,1.8
