,y_hat
344,False
392,False
309,False
379,False
200,False
323,False
223,False
365,False
215,False
261,False
358,False
270,False
318,False
263,False
345,False
339,False
262,False
369,False
264,False
313,False
328,False
254,False
321,False
209,False
291,False
319,False
230,False
397,False
240,False
281,False
207,False
228,False
253,False
267,False
210,False
237,False
284,False
269,False
280,False
285,False
324,False
238,False
305,False
308,False
260,False
292,False
273,False
218,False
363,False
320,False
