,h_post,h_post_individualized
17461,0.92,
11078,0.98,
19572,0.94,
18802,0.94,
18999,0.9,
11296,0.96,
13556,0.98,
11752,0.94,
11304,0.66,
19179,0.94,
10092,0.9,
12911,0.84,
19072,0.94,
16457,0.98,
14213,0.92,
15437,0.92,
19775,0.84,
13360,0.94,
16263,0.96,
12149,0.92,
15098,0.86,
19258,0.94,
19360,0.86,
11677,0.86,
16692,0.84,
15562,0.84,
16977,0.9,
16240,0.92,
11049,0.6,
16728,0.92,
10100,0.88,
14882,0.94,
15529,0.86,
15696,0.92,
10914,0.96,
19260,0.92,
14167,0.94,
12701,0.92,
13826,0.92,
14446,0.84,
12784,1.0,
15271,0.82,
19800,0.84,
14347,0.96,
11164,0.9,
12749,0.86,
14842,0.86,
12270,0.94,
15095,0.98,
17993,0.84,
12691,0.76,
13298,0.82,
16516,0.9,
18391,0.9,
15720,0.94,
18198,0.94,
14705,0.92,
17897,0.7,
17908,0.92,
10892,0.94,
12432,0.92,
12381,0.94,
19653,0.82,
12569,0.92,
13972,0.92,
14179,0.92,
18807,0.84,
15549,0.94,
12942,0.96,
15245,0.92,
13415,0.86,
14386,0.96,
12557,0.92,
10010,0.86,
11326,0.92,
12980,0.92,
13116,0.9,
19652,0.94,
12917,0.92,
13734,1.0,
14323,1.0,
15462,0.9,
19735,0.94,
10080,0.94,
18819,0.9,
15507,0.94,
19055,0.96,
16844,0.9,
19757,0.94,
13566,0.96,
10611,0.92,
16196,0.94,
11628,0.94,
15342,0.96,
10193,0.92,
12295,0.9,
13215,0.92,
14204,0.88,
18138,0.88,
19908,0.92,
10631,0.84,
19611,0.96,
11375,0.9,
11725,0.94,
16484,0.86,
18292,0.92,
12697,0.88,
19924,0.94,
13802,0.9,
10709,0.86,
16086,0.86,
19190,0.94,
19817,0.94,
11044,0.86,
16992,0.86,
10589,0.84,
11763,0.92,
14620,0.92,
16284,0.9,
18934,0.9,
10779,0.92,
13805,0.92,
19400,0.94,
14186,0.9,
12776,0.92,
10216,0.64,
19854,0.94,
18283,0.94,
14570,0.92,
14348,0.86,
16952,0.92,
16876,0.84,
14938,0.9,
18758,0.86,
14169,0.88,
11709,0.86,
12099,0.92,
17226,0.94,
11728,0.92,
16308,0.92,
11986,0.86,
18222,0.94,
16651,0.96,
12848,0.86,
18472,0.86,
19504,0.9,
18808,1.0,
13100,0.86,
17556,1.0,
15233,0.92,
12615,0.84,
14412,0.92,
15047,0.82,
16051,0.9,
13436,0.86,
18726,0.94,
13680,0.9,
17775,0.94,
11526,0.94,
17925,0.9,
15772,0.96,
15617,0.92,
16351,1.0,
15766,0.84,
12866,0.94,
18918,0.94,
18872,0.86,
10586,0.9,
13836,0.94,
10464,0.86,
19527,0.86,
12576,0.9,
17106,0.9,
10850,0.94,
13829,0.86,
11453,0.92,
18611,0.96,
19848,0.92,
12832,0.9,
11687,0.74,
16659,0.96,
16868,0.82,
11147,0.86,
10664,0.84,
10016,0.94,
19022,0.92,
13233,0.92,
18646,0.9,
10164,0.96,
16855,0.9,
18880,0.88,
15813,0.92,
11828,0.96,
13761,0.92,
11793,0.8,
16821,0.86,
10966,0.94,
16350,0.88,
11028,0.94,
13272,0.94,
